javanese,ground_truth,generated,bertscore
Marang rene wektu acara kantor. Ana musik langsung. Menu aneka werna. Cocok yen lunga rame-rame nanging selerane beda-beda. Ramene enak.,Ke sini waktu acara kantor. Ada live musik. Menu beragam. Cocok kalau pergi ramai-ramai tapi seleranya beda-beda. Ramennya enak.,"Untuk acara kantor, ada musik langsung. Menu beragam. Cocok kalau pergi bersama-sama, tapi selera beda-beda. Rasanya enak.",0.9562323689460754
"Aku karo keluarga mangan mbengi nang panggonan iki amarga kajaba iku menu utamane batagor uga ana menu liyane. Aku mung mesen 2 menu sek akhire teka sakwise 45 menit, kuwi sakwise  kaping pirang-pirang aku takon. Seko rasane sawetara seko menu sek sakwise aku jajal lumayan enak. Sarane sakdhurunge pesen luwih apik takon ndhisik regane piro suwi orane nggawe menu kang dipesen.","Saya bersama keluarga makan malam di tempat ini karena selain menu utama batagor terdapat menu lain. Saya hanya memesan 2 menu yang akhirnya datang setelah 45 menit, itu pun setelah beberapa kali saya tanyakan. Dari segi rasa beberapa menu yang sebelumnya pernah saya coba lumayan enak. Saran sebelum memesan lebih baik tanyakan berapa lama pembuatan menu yang dipesan","Aku dan keluarga makan bepê di sini karena selain itu, hidangan utamanya juga batagor. Aku cuma pesan 2 menu saja, kira-kira 45 menit kemudian baru sampai. Aku sudah beberapa kali menanyakan perkiraan waktu. Rasanya beberapa menu saja kira-kira lumayan enak. Sebaiknya sebelum pesan, tanyakan lebih baik kepada penjual mengenai harganya dan berapa lama mereka membuat menu yang dipesan.",0.9111447334289551
Paket wis ditampa. Rodok gela merga pesen werna ireng dikirim werna kuning.,Paket sudah diterima. Sedikit kecewa karena order warna hitam dikirim warna kuning.,Paket sudah diterima. Tapi uangnya kurang karena pesanan warna hitam dikirim warna kuning.,0.9550690650939941
"Aku saka bali, dilalah pas dolan menyang kutho bandung, pas ning sanding kantor gubernur jawa barat alias cedeke gedung sate, awakdewe disarane mangan ning bancakan merga cedek. Bar mlebu awakdewe dikeki piring saka komplong sing wis ora apik eneh, kayake karaten. Akhire awakdewe milih panganan sing awakdewe sir, lan atusan laler miber teka ngendi-ngendi merga wis kadung awakdewe ya pancet mangan. Nggilani pol.","Saya dari bali, kebetulan sedang liburan ke kota bandung, ketika sedang di dekat kantor gubernur jawa barat alias dekat gedung sate, kami di-suggest makan di bancakan karena dekat. Setelah masuk kami pun diberi piring dari kaleng yang sudah tidak bagus lagi, sepertinya berkarat. Akhirnya kami memilih makanan yang kami suka, dan ratusan lalat beterbangan ke mana mana karena sudah terlanjur kami pun tetap makan. Sangat jijik","Aku datang dari Bali, saat lalu perjalanan ke kota Bandung, saat berada di depan kantor gubernur Jawa Barat, atau gedung Sate, tubuhku disarankan untuk makan dan berbelanja karena dekat. Awal masuk tubuhku dikembalikan piring dari komplek yang sudah tidak bagus, seperti karatan. Akhirnya tubuhku memilih makanan yang tubuhku sukai, dan ratusan orang datang dari mana-mana karena sudah lama tubuhku juga penasaran makan. Sungguh menyenangkan.",0.9074980020523071
Ndelok sinetron ae anyak waleh opomeneh nonton isu apus-apus sing diramalke.,Nonton sinetron saja mulai bosan apalagi menonton isu bohong yang diramalkan.,"Sering nonton sinetron dengan nenek, dia seringkali menonton berita-berita bohong yang diramalkan.",0.9282637238502502
Aku tuku werna-werna roti. Piliane akeh nanging rasane biasa wae. Rotine garing kaya uwis pirang-pirang dina. Ora seger. Pelayanane uga suwi. Nguciwakake.,Saya beli berbagai macam roti. Pilihannya banyak tapi rasanya biasa saja. Rotinya kering seperti sudah berhari-hari. Tidak segar. Pelayanannya juga lama. Mengecewakan.,"Aku membeli roti-roti berwarna-warni. Pilihan banyak, tapi rasanya biasa saja. Rotinya keras seperti sudah dipanggang beberapa hari. Tidak segar. Pelayanannya juga lambat. Mengganggu.",0.9371455311775208
Aja lali ngombe banyu mineral 8 -- 10 gelas saben dinane.,Jangan lupa minum air mineral 8 -- 10 gelas per harinya.,Jangan lupa minum mineral sebanyak 8 – 10 gelas setiap hari.,0.9614562392234802
"Panggonane sing apik ing cedak ndhuwur bukit, bisa ndhelok pemandangan kutha saka ndhuwur.","Tempatnya yang indah di dekat atas bukit, bisa lihat pemandangan kota dari atas.","Tempat yang indah di lereng atas bukit, bisa melihat pemandangan kota dari atas.",0.9761573672294617
"Numpak grab, mase crita sing wingi kena balangan watu ing dalan.Juanda pas badha jebule anake kancane","Naik grab, abangnya cerita yang kemarin kena lemparan batu di jalan.Juanda saat lebaran ternyata anak temannya","Naik grab, mari cerita tentang batu yang baru menabrak di jalan. Juanda sedang sedih karena anaknya hilang.",0.9006434082984924
Sakkelompok mahasiswa sing bodo. Syukur aku udu mahasiswa daerah kono. Isin woy.,Sekelompok mahasiswa yang bodoh. Syukur deh gue bukan mahasiswa daerah situ. Malu woy.,Kelompok mahasiswa itu bodoh. Untung aku bukan mahasiswa dari sini. Males banget.,0.9175424575805664
"Restone apik lan gede. Wektu marang rene pas mangan siang lan dina minggu rame tenan pengunjung. Panganane enak enak, gurame goreng lan sambele mantep.","Restonya bagus dan besar. Waktu ke sini saat makan siang dan hari minggu ramai sekali pengunjung. Makanannya enak enak, gurame goreng dan sambalnya mantap.","Restoran bagus dan besar. Waktunya makan sore dan hari minggu selalu ramai pengunjung. Makanan enak-enaknya, gurame goreng dan sambal mantap.",0.9577648043632507
"Aku klebu salah siji wong sing cukup setia karo kampung daun kat awal bukak tahun 2003 lak ora salah, kualitas panganan awite eco, ket tambah rame lan tambah mrene, panganan sing dirumantekne ora koyo biasane lan arang kading sing ngelayani kesane cuek banget, awakdewe pesen rena-rena macem panganan nanging sing teko kondisine wis anyep lan ora sekeca blas, mung panggone sing apik.","Saya termasuk salah satu orang yang cukup setia dengan kampung daun dari awal buka di tahun 2003 kalau tidak salah, kualitas makanan awalnya oke, tapi semenjak makin ramai dan makin ke sini, makanan yang disajikan tidak seperti biasanya dan terkadang pelayan terkesan cuek sekali, kita mesan beberapa jenis makanan tapi yang datang sudah dengan kondisi dingin dan tidak menarik, tempat menarik.","Aku salah satu orang yang cukup setia pada desa itu sejak awal tahun 2003, kualitas makanannya bagus di awal, tapi semakin ramai dan semakin terkenal, makanan yang mereka buat tidak seperti biasanya dan pelayanannya sangat buruk, pesanan yang aku minta kondisinya sudah rusak dan tidak ada yang berubah, hanya panggilannya yang bagus.",0.9053225517272949
Blanja ing Giant diskon 20% kanggo kartu kredit bca.,Belanja di Giant diskon 20% dengan kartu kredit bca.,Belanja di Giant diskon 20% untuk kartu kredit BCA.,0.9754871129989624
"Mas, dalan ning muara bulian anyar, lagek sesasian dibenakne, uwis rusak maneh. Sing nggarap kaya ora tenanan","Kang, jalan di muara bulian baru, baru sebulanan dibenarkan, sudah rusak lagi. Yang mengerjakan seperti tidak serius","Mas, di dalam rumah muara bulian yang baru, sudah banyak masalah yang dipikirkan, sudah rusak lagi. Yang berharap kaya raya tapi tidak tenang.",0.9178353548049927
"Pancen ora enak kejebak macet, nanging luwih ora enak meneh yen kejebak masa lalu","Memang enggak enak terjebak macet, tapi lebih tidak enak lagi kalau terjebak masa lalu","Dulu memang tidak enak karena terjebak macet, tapi lebih tidak enak lagi kalau terjebak masa lalu.",0.9694228172302246
"Sumpah, nyesel tenan nggawe orderan via aplikasi iki. Bisa-bisane tiket ekektronike ora ditokake. Lan proses konfirmasine suwi. Sakdurunge uwis ngalami babagan sing meh pada ing aplikasi sebelah, nanging layanane cepet tenan langsung wenehi solusi. Ora kudu nganti telepon layanan pelanggan ping 4.","Sumpah, menyesal sekali bikin orderan via aplikasi ini. Bisa-bisanya e - ticket tidak issued. Dan proses konfirmnya lama. Sebelumnya pernah mengalami hal yang hampir sama di aplikasi sebelah, tetapi pelayanannya cepat sekali langsung kasih solusi. Tidak harus sampai telpon layanan pelanggan 4 kali.","Saya bersumpah, benar-benar tidak akan membuat pesanan melalui aplikasi ini. Bisa-bisa tiket elektronik tidak terkonfirmasi. Dan proses konfirmasinya lama. Sebelum mengalami masalah seperti di aplikasi lain, tetapi pelayanannya cepat memberikan solusi. Tidak perlu menunggu sampai menghubungi layanan pelanggan di ping 4.",0.9176651835441589
"Uwis aku kirim pesen langsunge, tulung ndang dicek","Sudah saya kirim pesan langsungnya, tolong segera dicek","Sudah aku kirim pesan langsung, tolong dicek ya.",0.9530958533287048
"Aku nglakoni 5 transaksi ning tanggal 22 juni, kabeh ditolak nyatane kesuda saka rekening sampek 7 yuta, saka 5 transaksi lagek 3 transaksi sing dibalekne.","Saya melakukan 5 transaksi pada tanggal 22 juni, smuanya decline nyatanya terdebit dari rekening hampir 7 juta, dari 5 transaksi baru 3 transaksi yang dikembalikan.","Saya melakukan 5 transaksi, tetapi pada tanggal 22 Juni, semuanya ditolak dan tidak masuk ke rekening hingga 7 juta, dari 5 transaksi tersebut, 3 transaksi yang ditolak.",0.9243611693382263
Mayoritas sing nganggo hak pilih ing pemilihan gubernur uwis nentukake pilian.,Mayoritas pengguna hak pilih di pemilihan gubernur telah menentukan pilihan.,Sebagian besar pemilih yang menggunakan hak pilih dalam pemilihan gubernur sudah menentukan pilihan.,0.9466390013694763
Wis ngenteni jne tibake dee tekane sesuk. Aku pengen nesu,Sudah menunggu jne ternyata dia datangnya besok. Ingin aku marah,Sudah menunggu JNE datang nanti sore. Aku mau marah.,0.9016401767730713
"Spotify rumit, kudu nganggo administrasi wulanan mbarang","Spotify ribet, pakai ada administrasi bulanan segala","Spotify rumit, harus menggunakan administrasi bulanan mahal.",0.9296984076499939
"Pengen mangan oreo wae ribet tenan, mesti diputer - dijilat - dicelupake","Mau makan oreo aja ribet banget sih, mesti diputer - dijilat - dicelupkan","Pengen makan Oreo saja ribet banget, harus di-putar - dijilatin - dicelupin.",0.9243619441986084
"Ngapuro, udu mung nomerku sing kaya ngono, aku takon kabeh sing nganggo ing daerah kono, ngomongake babagan sing pada, isih uga ora gelem ngaku uga yen tenan sinyale sing elek","Maaf, bukan nomer saya saja yang begitu, saya tanya semua yang pakai di daerah situ, mengatakan hal yang sama, masih tidak mau ngaku juga kalau memang sinyalnya yang jelek","Ngapuro, ini nomor saya seperti ini, saya tanya semua yang menggunakan di daerah itu, berbicara tentang yang pada-pada, masih juga tidak mau mengaku dan juga sinyalnya sangat buruk.",0.9130813479423523
"Kisaran siare tulung diambakake, amarga akeh daerah sing hurung isa nikmati siaran net. Matur suwun.","Jangkauan siarnya tolong diperluas, karena banyak daerah yang belum bisa menikmati siaran net. Terima kasih.","Kisaran Siantar akan diubah, karena banyak daerah yang terpencil bisa menikmati siaran TV. Terima kasih.",0.9282693266868591
"Kok isa ditokne bangunan ing dhuwur kali, ing dalan saka rumah sakit menyang pasar Ciroyom, aneh.","Kok bisa dibiarkan bangunan di atas sungai, di jalan dari rumah sakit menuju pasar Ciroyom, aneh.","Kenapa bisa ditempatkan bangunan di atas kali, di jalan dari rumah sakit ke pasar Ciroyom, aneh.",0.978273868560791
"Krungu lambe saka lambe soal restoran iki, saking penasaran, aku jajal marani. Nanging sayange, lak menurutku biasa ae, ora kaya sing diceritakne wong-wong. Rasane ya biasa-biasa ae, ora sumbut karo regane. Kaya masakan sing tas sinau.","Dengar dari mulut ke mulut tentang restoran ini, saking penasaran, saya coba untuk berkunjung. Tapi sayang, kalau menurut saya, tidak seperti apa yang banyak diceritakan orang. Rasanya biasa-biasanya saja, tidak sesuai saja dengan harganya. Seperti masakan yang baru belajar.","Mereka membicarakan restoran ini, karena penasaran, aku mencoba untuk mencobanya. Sayangnya, menurutku biasa saja, tidak seperti yang mereka ceritakan. Rasanya juga biasa-biasa saja, tidak sepadan dengan harganya. Seperti makanan yang baru saja dipelajari.",0.9356133937835693
Iphone iki. Kamerane peteng wassalam elek banget ora isa diandalake banget yen males nggawa kamera.,Iphone ini. Kamera gelapnya wassalam jelek banget tidak bisa diandalkan banget kalau malas bawa kamera.,"iPhone ini. Kameranya gelap sekali dan terlihat jelek, tidak bisa diandalkan sama sekali kalau malas membawa kamera.",0.9515988230705261
"Yen ora nduwe dhuwit kanggo tuku komik nanging uga pengen jagongan, teka bae marang rene. Koleksi komike komplit. Panganan ombenae sabenere mung fasilitas tambahan, nanging cukup lumayan. Regane uga murah khas mahasiswa.","Kalau tidak punya uang buat beli komik tapi juga ingin nongkrong, datang saja ke sini. Koleksi komiknya lengkap. Makanan minumannya sebenrnya hanya fasilitas tambahan, tapi cukup lumayan. Harganya juga murah khas mahasiswa.","Jika tidak punya uang untuk membeli komik tapi juga ingin jagongan, datang saja ke rene. Koleksi komiknya lengkap. Makanan enak sebenarnya hanya fasilitas tambahan, tapi cukup memuaskan. Harganya juga murah seperti mahasiswa.",0.9459124803543091
"Aduh pak kok seolah-olah manas-manasi kubu sisih seh? Ojo to pak, iku mengko deweke kabeh tambah cemburu, iren, pegel, nyinyir, mutung kayak bocah cilik, nesu-nesu ora jelas jluntrunge lan tambah bosok ae utek lan atine.","Aduh pak kok seolah-olah memanas - manasi kubu sebelah sih? Jangan dong pak, itu nanti mereka tambah cemburu, iri, dengki, nyinyir, ngambek kayak anak kecil, marah-marah tidak jelas juntrungannya dan makin busuk saja otak dan hatinya.","Aduh, Pak, kok rasanya seperti menggerutu-nggerutu di dekat tempat merokok saja? Jangan, Pak, mereka semua tambah cemburu, iri, sakit kepala, menyindir, berkhayal seperti anak kecil, marah-marah tanpa jelas di depan, dan tambah malas saja serta hatinya.",0.9057527780532837
"Rekomendasi bangetlah. Cappucinone ketagihan, rega miring, lan valet parkir mbayar sakikhlase. Teka pas arep maghrib mesti luwih seru suwasanane.","Rekomendasi bangetlah. Cappuccinonya ketagihan, harga miring, dan valet parkir bayar seikhlasnya. Datang pas menjelang maghrib pasti lebih seru suasananya.","Sangat direkomendasikan. Cappuccino bikin ketagihan, harga miring, dan valet parkir dibayar sepenuhnya. Akan lebih seru saat mau Maghrib, pasti menyenangkan.",0.938936710357666
Oke bos masiyo hape ujug-ujug ngehank dewe sedina,"Oke bos, walau handphone tiba-tiba ngehank sendiri selama sehari","Oke, bos, tiba-tiba HP-nya mati sendiri.""",0.9170292019844055
Panggonan mangan kanthi suasana alam iki paling pas kanggo acara karo pasangan utawa karo kaluwarga. Panganane enak lan regane uga cukup kajangkau,Tempat makan dengan suasana alam ini paling tepat untuk acara dengan pasangan atau dengan keluarga. Makanannya enak dan harga juga cukup terjangkau,Tempat makan dengan suasana alam yang indah ini sangat cocok untuk acara bersama pasangan atau keluarga. Makananannya enak dan harganya juga cukup terjangkau.,0.9696624279022217
Yakin kuwi ikhlas? Tulus? Kuwi udu pencintraan tok ya?,Yakin itu ikhlas? Tulus? Bukannya itu hanya pencitraan saja ya?,Benarkah itu ikhlas? Tulus? Itu bukan hanya kepura-puraan saja ya?,0.9198012351989746
"Aku melu lomba blog cinta rupiah bank indonesia - net media lan uwis nyubmit artikel nang 22 desember 2017 kepungkur, nanging sampek saiki status artikelku isih unpublished. Nyuwun tulung dijelasne.","Saya mengikuuti lomba blog cinta rupiah bank indoneisa - net media dan sudah men - submit artikle pada 22 desember 2017 lalu, tapi sampai sekarang status artikel saya masih unpublished. Mohon penjelasannya.","Saya mengikuti lomba blog Cinta Rupiah Bank Indonesia - Net Media dan sudah mengirimkan artikel pada 22 Desember 2017 lalu, tetapi sampai sekarang status artikel saya masih unpublished. Mohon bantuannya untuk dijelaskan.",0.9402680993080139
"Kafe iki nyediakne panganan tradisional bergaya kafe cah nom. Liyane panggon sing nyaman, rega kelebu mirah lan kejangkau","Kafe ini menyediakan makanan tradisional bergaya kafe anak muda. Selain tempat yang nyaman, harga terbilang murah dan terjangkau","Kafe ini menyediakan makanan tradisional bergaya kafe modern nomor satu. Tempat lain yang nyaman, harga terjangkau dan murah.",0.9503764510154724
"Stasiun tv owol, ora konsisten, nguciwokake panyengkuyunge persib - persiba, ora ndhuwe welas asih marang manungsa! Owol, lan cupu!","Stasiun tv payah, tidak konsisten, mengecewakan pendukung persib - persiba, tidak berprikemanusiaan! Payah, dan cupu!","Stasiun TV bolong, tidak konsisten, menyakiti penonton Persib – Persiba, tidak punya welas asih terhadap manusia! Bolong, dan sombong!",0.9131932854652405
"Panggone nyaman lan kesane adem. Satene uga enak lan ana menu liyane maneh ning panggon iki, ora mung sate","Tempatnya nyaman dan berkesan adem. Satenya juga enak dan ada menu lainnya lagi di tempat ini, tidak hanya sate","Atapnya nyaman dan suhunya sejuk. Kainnya juga enak dan ada menu lain lagi, tapi tempat ini, bukan hanya satu saja.",0.9344114065170288
"Pemandangane apik kanggo foto-foto, hawane sejuk, panganane rasane enak. Rega uga kajangkau. Mantep.","Pemandangannya bagus untuk foto-foto, udaranya sejuk, makanannya rasanya enak. Harga juga terjangkau. Mantap.","Pemandangannya bagus untuk foto-foto, udaranya sejuk, makanannya rasanya enak. Harganya juga terjangkau. Mantap.",0.9982768297195435
Adikku seneng banget brownis primarasa,Adikku sangat suka brownis primarasa,Adikku senang sekali brownis Primarasa.,0.9188238382339478
Akeh klambi lan celono sing didol ning matahari mal,Banyak baju dan celana yang dijual di matahari mal,Ada banyak kain dan celana yang dijual di bawah matahari.,0.924369752407074
"Minimal internetku pedhot dumadakan, 1 omah nganggo simpati kabeh semono uga ora isa nyambung internet","Minimal internet saya putus tiba-tiba, 1 rumah pakai simpati semua begitu juga tidak bisa connect internet","Minimal internet saya putus tiba-tiba, satu rumah menggunakan simpati semua sama sekali tidak bisa terhubung internet.",0.9592832326889038
Kaskus pancen kerep menehi informasi sing menarik lan paling anyar,Kaskus memang sering memberikan informasi yang menarik dan terbaru,Kaskus memang sering memberikan informasi yang menarik dan terbaru.,0.9788640737533569
"Aku paling ora seneng kuwi, yen nyepaki pemilu, suasane tansah panas.","Saya paling tidak suka itu, kalau mendekati pemilu, suasananya selalu memanas.","Aku paling senang dengan itu, kalau menyebarkan pemilu, biasanya selalu panas.",0.9405645728111267
"Lumayan nyesel karo kaputusan mlebu jurusan film, pengen mlebu seni rupa sakasline. Nanging ragu karo bakar sing didhuweni.","Agak menyesal dengan keputusan masuk jurusan film, ingin masuk seni rupa sebenarnya. Tapi ragu dengan bakat yang dimiliki.","Lumayan menyesal dengan keputusan masuk jurusan film, pengen masuk seni rupa sebenarnya. Tapi ragu dengan bakat yang dimiliki.",0.985119640827179
"Rasa bumbu sega gorenge ora seenak mbiyen maneh, cemplang lan luwih asin. Kudu ana sing ngontrol kualitas rasa ben kualitas tetep siyaga.","Rasa bumbu nasi gorengnya tidak seenak dulu lagi, terkesan hambar dan lebih asin. Perlu ada pengontrol kualitas rasa agar kualitas tetap terjaga.","Rasa bumbu sega gorenge tidak enak seperti dulu lagi, lebih cemplang dan lebih asin. Harus ada yang mengontrol kualitas rasa supaya tetap bagus.",0.9348450303077698
"Sesuai rekomendasi, aku njajal mie goreng spesial lan rasane menurutku biasa banget ae lan kurang cocok ning ilat","Sesuai rekomendasi, saya mencoba mie goreng special dan rasanya menurut saya sangat biasa saja dan kurang cocok di lidah","Sesuai rekomendasi, saya mencoba mie goreng spesial dan rasanya menurut saya biasa saja dan kurang cocok.",0.9759554266929626
"Baksone enak kanggo dipangan, panggonane resik penyajiane panganan bakso sek caraku beda. Enak banget deh","Baksonya enak buat di makan, tempat bersih penyajian makanan bakso yang menurut saya beda. Enak banget deh","Bakso enak untuk dimasak, tempat penyajiannya bersih, cara penyajiannya unik. Enak sekali!",0.9191908836364746
Pelakune aja diserahake karo pak polisi. Kubur urip-urip bae.,Pelakunya jangan diserahkan sama pak polisi. Kubur hidup-hidup saja.,Pelaku diserahkan kepada polisi. Makamnya kubur dangkal saja.,0.9149419665336609
"Nggelakne banget, aku pesen tiket lan uwis tak bayar, padahal wektu iku urung kadaluwarsa pas aku transfer, nanging nganti saiki urung dikeki kode bookinge, malah dikeki notifikasi uwis kadaluwarsa, banjur duwite mlayune neng ngendi, pas aku hubungi liwat email gur ditanggepi pisan wae.","Sangat mengecewakan, saya pesan tiket dan sudah saya bayar, padahal waktu itu belum kadaluarsa pas saya transfer, tapi sampai sekarang belum dikasih kode bookingnya, malah dikasih notifikasi sudah kadaluarsa, lalu uangnya larinya ke mana, pas saya hubungi lewat email hanya ditanggapi sekali saja.","Sangat menyebalkan, saya pesan tiket dan belum dibayar, padahal waktu itu sudah kadaluwarsa saat saya transfer, tapi sampai sekarang tiketnya belum di-konfirmasi, malah notifikasi sudah kadaluwarsa, lalu uangnya sudah di-transfer ke mana, saat saya hubungi lewat email, baru juga direspon.",0.948918342590332
"Lho nemene jne! Aku nelpon ora diangkat, tweet ora dibales, email ora dibales, pesen ora dibales!","Loh parahnya jne! Saya nelepon tidak diangkat, tweet tidak dibalas, email tidak dibalas, pesan tidak dibalas!","""Kenapa temannya pakai JNE! Aku telepon tidak diangkat, tweet tidak dibalas, email tidak dibalas, pesan tidak dibalas!""",0.9475827813148499
"Gela rasane karo pelayanan sing diwenehi hotel bintang papat iki. Pas aku nginep ning hotel iku, aku entuk perlakuan kurang ngenakne saka pelayan sing ana. Ditambah maneh karo jeding e sing ora ana tisune. Padahal regane lumayan larang. Nanging ora sesuai karo pelayanan sing diwenehne.","Kecewa rasanya dengan pelayanan yang diberikan hotel bintang empat ini. Saat saya menginap di hotel itu, saya mendapat perlakuan kurang mengenakkan dari pelayan yang ada. Ditambah lagi dengan kamar mandi yang tidak ada tisunya. Padahal harganya lumayan mahal. Tapi tidak sesuai dengan pelayanan yang diberikan.","Rasanya seperti hotel bintang empat ini. Saat saya menginap di hotel itu, saya mendapatkan pelayanan yang kurang baik dari pelayan yang ada. Ditambah lagi dengan jeda listrik yang tidak ada tutupnya. Padahal harganya lumayan mahal, tetapi tidak sesuai dengan pelayanannya.",0.9520735144615173
"Saka mambengi kok ora iso dienggo, layanan indosat kok kaya ngene. Ndaftar extra 2 gb 10 ewu ora isa-isa, eman-eman pulsaku malah entek ora isa dienggo apa-apa.","Dari semalam kok tidak bisa dipakai, layanan indosat kok kayak gini. Daftar extra 2 gb 10 ribu tidak bisa-bisa, sia-sia pulsa saya malah habis tidak dipakai apa-apa.","Paket internetnya sudah tidak bisa dipakai, layanan Indosat seperti ini. Mencatat tambahan 2 GB dengan biaya 10 ribu rupiah tidak selalu berhasil, pulsa saya malah habis dan tidak bisa digunakan sama sekali.",0.9171687960624695
"Panggonane lumayan asik, parkiran kasusun rapi. Gabungan sing aneh nanging enak, steak dikancani mi tak tak pedes banget. Hm.","Tempatnya lumayan asik, parkiran di susun rapi. Perpaduan yang aneh tapi enak, steak ditemani mi tak tak super pedas. Hm.","Tempatnya lumayan asik, parkirnya rapi. Gabungan yang aneh tapi enak, steaknya dimakan dengan mi yang sangat pedas. Hm.",0.9368711709976196
"Koyoke isuk iki macet banget yo, wis tur ning bis luwih saka sejam, nanging ora sampek-sapek yok an.","Kayaknya pagi ini macet banget ya, sudah tur di bus lebih dari sejam, tetapi tidak sampai-sampai juga.","Hari ini macet sekali ya, sudah lama menunggu bus lebih dari satu jam, tapi belum juga sampai.",0.9336190223693848
"Aku pegel kat februari ditelpon mben dina ditelpon saka mnc tv. Aku ora tau langganan, aku ping bolak-balik nglarifikasi.","Saya kesal sejak februari ditelpon tiap hari di telpon dari mnc tv. Saya tidak pernah langganan, saya puluhan kali klarifikasi.","Aku pegel sekali di bulan Februari karena ditelepon terus-terusan oleh Dina, yang juga ditelepon dari MNC TV. Aku tidak tahu kalau berlangganan, aku jadi bolak-balik melamar.",0.8948529362678528
Kemeruh banget to kowe mat. Ora usah sok-sokan ngekeki ceramah barang. Ceramahmu iku sesat.,Sok tahu banget sih lu mat. Tidak usah sok-sokan beri ceramah segala. Ceramah kamu sesat.,Sangat kotor sekali kamu bicara. Jangan sok-sokan mengkritik ceramah. Ceramahmu itu menyesatkan.,0.9191645979881287
Bakso nganggo ceker utawa sikil pithik yaiku sensasi sing enak tenan. Enak banget pokoke kajaba bakso isih akeh menu liyane. Pokoke dianjurake tenan,Bakso dengan ceker atau kaki ayam merupakan sensasi yang menakjubkan. Enak banget deh pokoknya selain bakso masih banyak menu yang lain. Pokoknya direkomendasikan banget deh,"Bakso pakai kaki atau kepala babi itu sensasi yang sangat enak. Enak sekali pokoknya, kecuali bakso masih ada menu lain. Pokoknya sangat disarankan.",0.9342762231826782
"Xiaomi, samsung, gumantung si kowe pengin tipe apa lan jumbuh biaya sing kowe duwe, takok-takok wae menyang panggonan sing dodol hpne","Xiaomi, samsung, tergantung sih kamu mau tipe apa dan sesuai biaya yang kamu punya, tanya-tanya aja ke tempat yang jual hpnya","Xiaomi, Samsung, tergantung tipe apa yang kamu inginkan dan berapa budget yang kamu punya, saya akan bantu carikan ke toko yang menjual handphone.",0.9281483888626099
"Panggon parkir kesempiten, sampek mobil kudu dititipne nyang lahan parkir sing ana ning sebrang hotel.","Tempat parkir terlalu sempit, sampai mobil harus dititipkan ke lahan parkir yang ada di sebrang hotel.","Tempat parkir penuh, sampai mobil harus dititipkan ke lahan parkir yang ada di seberang hotel.",0.9768213629722595
"Merga skate park iki diubengi panggon klumpukan sing asyik, aku rasane ora bakal isa krasa waleh.","Karena skate park ini dikelilingi tempat berkumpul yang asik, saya merasa tidak akan pernah merasa bosan.","Taman skate ini dikelilingi tempat berkumpul yang asyik, rasanya aku tidak akan bisa menikmatinya.",0.945621132850647
Aku uwis lapor marang email mandiricare.co.id,Saya sudah lapor ke email mandiricare.co.id,Saya sudah melaporkan melalui email mandiricare.co.id.,0.9414588809013367
Aku uwis ndhuwe kode akses lan pin.,Saya sudah punya kode akses dan pin.,Saya sudah memiliki kode akses dan PIN.,0.9832489490509033
"Asli tenan indihome nemen tenan saiki, apa gunane mbayar larang larang edan emosi tenan","Asli dah indihome parah banget dah sekarang, apa gunanya bayar mahal mahal gila emosi nih benar-benar","Benar-benar Indihome memang bagus, apa gunanya bayar mahal-mahal kalau emosinya terganggu sekali.",0.8967756032943726
"Dhewe sakaluwarga nyempetake kanggo njajal panganan ing panggonan mangane iki kaya susuh sing kabeh kaca-kacane ditutupi karo ranting-ranting sing ngerambat. Eksotik, unik, apik tenan lan panganane uga enak.","Kami sekeluarga menyempatkan diri mencoba makan di tempat makannya ini seperti sarang yang semua kaca-kacanya ditutupi oleh ranting-ranting yang merambat. Eksotik, unik, keren banget dan makanannya pun enak.","Sendiri sebagai keluarga, mereka sempat mencoba makanan di tempat ini seperti suasana hutan di mana semua kaca-kaca ditutupi ranting-ranting yang bergoyang. Eksotis, unik, bagus sekali dan makanannya juga enak.",0.9367411136627197
Aku cemburu nanging ora isa apa-apa,Saya cemburu tapi tidak bisa apa-apa,Aku cemburu tapi tidak bisa apa-apa.,0.977570116519928
"Rega ora patia larang, rasane uga enak, akeh pilian panganan khas Banjar liyane.","Harga tidak terlalu mahal, rasanya juga enak, banyak pilihan makanan khas Banjar lainnya. ","Rega tidak dibatasi, rasanya juga enak, banyak pilihan makanan khas Banjar lainnya.",0.9558103084564209
Segel rapi sanajan kotak setithik peyot,Segel rapi walau kotak sedikit penyok,Segelnya rapi meskipun kotaknya sedikit bengkok.,0.891089141368866
Sopir gocar teka saka luwar kutha nyang jakarta dinggo golek penumpang ben entuk poin.,Supir gocar datang dari luar kota ke jakarta untuk mencari penumpang demi dapatkan poin.,Pengemudi gocar datang dari luar kota ke Jakarta untuk mencari penumpang yang sudah mengumpulkan poin.,0.9576840996742249
Ning kene isa metik stroberi dewe lan langsung dibayar lak pas gedhi-gedhi buahe lumayan uga legi stroberine lan ada kulinere pisan isa mangan sing liyane ning kene,Di sini bisa petik stroberi sendiri dan langsung dibayar kalau lagi besar besar buahnya lumayan juga manis stroberinya dan ada kuliner juga bisa makan yang lain di sini,"Di sini bisa memetik stroberi sendiri dan langsung dibayar, pas buahnya banyak lumayan juga, stroberinya banyak dan ada kuliner juga bisa makan yang lain.",0.9588992595672607
