javanese,ground_truth,generated
Gendeng ya. Pesen mix platter ae sampek luwih saka 30 menit. Takon nyang pelayane malah minggat. Ora responsif. Suwi.,Gila ya. Pesan mix platter saja sampai lebih dari 30 menit. Bertanya ke pelayannya malah kabur. Tidak responsif. Lama.,Gendeng ya. Pesan mix platter yang sampek luwih saka 30 menit. Takon yang pelayannya malah minggat. Ora responsif. Suwi.
"Pas jenuh karo oleh oleh khas bandung sing wis ana, dadi roti bakar tunggal isa dadi pilihan. Aku kerep tuku roti marie sing dibakar karo rasa sing enaakk, uga roti bakar karo rasa keju utawa coklate. Biasane aku tuku ning konter roti bakar tunggal ning paskal hyper square. Regane ancen rodok larang, nanging rumangsaku meh podo karo panganan oleh-oleh. Dadi ya ora isa uga diomongne larang. Lan toh rasane enak.","Saat jenuh dengan oleh oleh khas bandung yang sudah ada, maka roti bakar tunggal bisa menjadi pilihan. Saya sering beli roti marie yang dibakar dengan rasa yang yuummy, juga roti bakar dengan rasa keju atau coklatnya. Biasanya saya beli di counter roti bakar tunggal di paskal hyper square. Harganya memang agak mahal, tapi saya rasa hampir sama dengan makanan oleh-oleh. Jadi ya tidak bisa juga dibilang mahal. Dan toh rasanya enak.","Pas jenuh karo oleh oleh khas bandung yang tidak ada, jadi roti bakar tunggal yang ada pilihan. Saya kerep"
"Lunga bareng kaluwarga mangan mbengi, regane larang kanthi rasa sing biasa bae.","Pergi bersama keluarga makan malam, harganya mahal dengan rasa yang biasa saja.","Lunga bareng kaluwarga makan mbengi, harganya larang kanthi rasa yang biasa bae."
"Sugeng siang, biaya administrasi rek simpedes tp 5.500, - / sasi. Maturnuwun era","Selamat siang, biaya administrasi rek simpedes rp 5.500, - / bulan. Terima kasih era","Sugeng siang, biaya administrasi rek simpedes tp 5.500, - / sasi. Maturnuwun era"
"Panggonan kapenak lan enak, kala-kala didadekake panggonan foto pre-wedding","Tempat nyaman dan enak, kadang dijadikan tempat foto pre-wedding","Panggonan kapenak dan enak, kala-kala didadekakan panggonan foto pre-wedding"
"Pelayanane apik banget, lan muasne saka segi panggon, apik banget isa ndelok pemandangan kutha pas wengi saka segi panganan, apik pol! Panganane enak banget ora nyesel ngge mara rene.","Pelayanannya sangat bagus, sangat memuaskan dari segi tempat, indah sekali bisa melihat pemandangan kota di malam hari dari segi makanan, terbaik! Makanannya enak sekali tidak menyesal untuk datang ke sini.","Pelayanan apik banget, dan muasnya saka segi panggon, apik banget isa melihat pemandangan kutha pas saka segi panganan, apik banget"
Arif tuku jaket billabong sek paling anyar,Arif membeli jaket billabong yang terbaru,Arif tuka jaket billabong sekarang paling anyar
"Warung mangan sing uwis teka wiwit suwi lan uwis dadi kaya legenda kayane saiki uwis buka cabang. Terkenal amarga konsisteni rasa -ne uwis pirang-pirang tahun, sanadyan bangunan asli uwis dibongkar nanging kaasliane tetep dijaga lan tetep engel parkir. Sawetara wektu kepungkur ana setithik pangowahan nalika ibu chef utama uwis ora ketok maneh.","Warung makan yang telah hadir sejak lama dan telah menjadi semacam legenda, mungkin sekarang sudah buka cabang. Terkenal karena konsistensi rasa -nya selama bertahun-tahun, meskipun bangunan asli telah dipugar tetapi keaslian masih tetap dijaga dan tetap susah parkir. Beberapa waktu terakhir ada sedikit perubahan ketika ibu chef utama sudah tidak terlihat lagi.",Warung makan yang uwis teka wiwit suwi dan uwis dadi kaya legenda uwis buka cabang. Terkenal amarga konsistent rasa -ny
Menehi bantuan nyang korban bencana dinggo pencitraan percuma. Apameneh dinggo publikasi. Sepurane banget. Muak aku.,Memberikan bantuan ke korban bencana untuk pencitraan percuma. Apalagi untuk publikasi. Maaf banget. Muak saya.,Menehi bantuan nyang korban bencana dinggu pencitraan percuma. Apamenya dinggu publikasi. Sepurannya banget. Muak aku.
Rasa panganane biasa bae lan regane larang. Panggonane uga biasa. Lokasine ora patia adoh saka tengah kutha.,Rasa makanannya biasa saja dan harganya mahal. Tempatnya juga biasa. Lokasinya juga terlalu jauh dari pusat kota.,Rasa makanannya biasa bae dan harganya larang. Makanannya biasa. Lokasinya tidak patia adoh saja tengah kutha.
Dingge mara nyang panggon iki dalane macet banget lan adoh saka pusat kutha. Saktekane ning kana ora ana bab sing spesial sing nggarai perjalanan adoh kebayar. Menune biasa ae.,Untuk menuju ke tempat ini jalannya sangat macet dan jauh dari pusat kota. Sesampainya di sana tidak ada hal yang spesial yang membuat perjalanan jauh terbayarkan. Menunya biasa saja.,Dinggu mara nyang tempat ini dalah macet banget dan adoh saja pusat kutha. Saktekan nyata tidak ada bab yang spesi
Rasa rotine enak. Variasi roti lan pacetane sing didol akeh. Rega standar. Paling seneng karo roti taware. Seneng.,Rasa rotinya enak. Variasi roti dan cemilan yang dijual banyak. Harga standar. Paling suka sama roti tawarnya. Suka.,Rasa rotinya enak. Variasi roti dan pacetanya yang didol akan. Rega standar. Paling senang karo roti taware. Senang.
"Deknen kuwi sapa sih? Kok isi beritane deknen kabeh, mbokane deknen mantan narapidana kae","Dia ini siapa sih? Kok isi berita dia semua, bukannya dia mantan narapidana itu","Deknya kuwi sapa sih? Kok isi beritan deknya kabeh, mbokan deknya mantan narapidana kae"
"Pengin mangan karo nikmati suwasana paris? Ora usah adoh-adoh menyang prancis, cukup menyang paris van java alias bandung. Braga permai iki rekomendasi banget kanggo mangan karo santai-santai. Panganane enak, regane mlebu akal lan suwasanane kapenak banget apamaneh meja sing ning jaba. Mangan karo nikmati suwasana bandung jaman mbiyen.","Ingin makan sembari menikmati suasana paris? Enggak usah jauh-jauh ke prancis, cukup ke paris van java alias bandung. Braga permai ini rekomendasi banget buat makan sambil santai-santai. Makanannya enak, harganya masuk akal dan suasananya nyaman banget apalagi meja yang di luar. Makan sambil menikmati suasana bandung tempo dulu.","Pengin makan karo nikmati suasana paris? Ora usah adoh-adoh menyang prancis, cukup menyang paris van java alias bandung. Braga permai"
Yogyakarta iki ing saben pojokan dalan akeh hotel. Nanging eman. Kanggo kelas bintang 3 bae rega luwih larang kanthi pelayanan sing ora sepadan.,Yogyakarta ini di tiap sudut jalan banyak hotel. Tapi sayang. Untuk kelas bintang 3 saja harga lebih mahal dengan pelayanan tidak setara.,Yogyakarta ini ingin saben pojokan dalan akeh hotel. Namun eman. Kanggo kelas bintang 3 bae harga luwih larang harga pelayan
Bakmine enak. Ditambah daging rica2ne mantep banget. Rasane si pedes-pedes nanging nikmat. Mangan siji krasa kurang tah.,Bakminya enak. Ditambah daging rica2nya super mantap. Rasanya sih pedas-pedas tapi nikmat. Makan satu berasa kurang deh.,Bakmine enak. Ditambah daging rica2nya mantep banget. Rasanya si pedes-pedes nyaman nikmat. Makan sama krasa kurang tah.
Aplikasi bni mobile banking tulung didandani soale arep aktivasi akun ora isa.,Aplikasi bni mobile banking mohon diperbaiki soalnya mau aktivasi akun tidak bisa.,Aplikasi bni mobile banking tulung didandani soale arep aktivasi akun tidak isa.
Anti nganggo power bank wiwit handphone samsungku bocor bateraine sakbanjure dingokake kuwi.,Anti pakai power bank semenjak handphone samsung gue bocor baterenya setelah dipakaikan gituan.,Anti nganggo power bank wiwit handphone samsungkan bocor bateraine sakbanjurnya dingokake kuwi.
"Botol uc1000 angel banget dibukake tah, marakna tangan lara","Botol uc1000 susah banget dibukanya dah, bikin tangan sakit","Botol uc1000 angel banget dibukakan tah, maraknya tangan lara"
"Nggolek suwasana nostalgia ing jogja, panggonan iki yaiku pilian sing pas! Menu panganane didominasi panganan-panganan sing kena pengaruh gaya panganan landa. Kasenenganku stik sirloin. Restoran iki uga ndhuweni toko roti kanthi pilian roti gaya jaman mbiyen.","Mencari suasana nostalgia di jogja, tempat ini adalah pilhan yang tepat! Menu makanan didominasi makanan-makanan yang dipengaruhi gaya makanan belanda. Favorit saya steak sirloin. Restoran ini juga memiliki toko roti dengan pilihan roti bergaya zaman dahulu.","Nggolek suasana nostalgia di jogja, tempat ini yaiku pilian yang pas! Menu tempatnya didominasi tempat-tempatnya yang pengaruh gaya temp"
Ketua dpr ngapresiasi pilkada barengan sing mlaku damai.,Ketua dpr mengapresiasi pilkada serentak yang berlangsung damai.,Ketua dpr berpresiasi pilkada barengan yang mlaku damai.
Ngurus gaji karyawan dhewe wae ora isa jare arep ngurus bumn. Mikir nganggo utek,Mengurus gaji karyawan sendiri saja tidak becus konon mau mengurus bumn. Mikir pake otak,Ngurus gaji karyawan dhewe wae tidak isa jare arep ngurus bumn. Mikir nganggo utek
Ning indonesia pilihan merek telepon seluler kan melimpah. Lak ora seneng cara xiaomi nglakokne bisnise ya kari milih merek liya. Digawa santai wae.,Di indonesia pilihan merek telepon seluler kan melimpah. Kalau tidak suka cara xiaomi menjalankan bisnisnya ya tinggal pilih merek lain. Dibawa santai saja.,Ningin indonesia pilihan merek telepon seluler dan melimpah. Lak ora seneng cara xiaomi nglakoknya bisnis ya kari
"Nate mangan ning poolside hotel hilton? Jan ora rekomendasi kanggo rasa lan rega. Panganane kurang rasane, aku nggawa 20 uwong, kabeh gela.","Pernah makan di poolside hotel hilton? Sangat tidak rekomendasi untuk rasa dan harga. Makanan kurang rasa, gue bawa 20 orang, semua kecewa.","Namun makan di poolside hotel hilton? Jan tidak rekomendasi kanggo rasa dan rega. Panganannya kurang rasanya, aku nggawa 20 uwong, kabeh gela"
Panggonane unik. Karo mangan uga dimanjakake kaliyan panggonan sing sarwa unik. Akeh kayu kayu lan galerine. Kanggo bocah uga aja kuatir. Ana dolanan bocahe. Dadi mangan dadi luwih santai.,Tempatnya unik. Sambil makan juga dimanjakan dengan tempat yang serba unik. Banyak kayu kayu dan galerinya. Buat anak juga jangan kuatir. Ada mainan anaknya. Jadi makan jadi lebih santai,Tempatnya unik. Karo makan juga dimanjakan kaliyan tempatnya yang sarwa unik. Akeh kayu kayu dan galerine. Kalau boca
"Yen marang rene aku mesthi pesen budin sambel roa. Budine digoreng dipasake karo sambel roa, enak. Panganan sing liyane uga enak nanging kanggo aku lan kaluwarga sing paling enak ing kene ya mangan budin karo ngombe kopi.","Kalau ke sini saya selalu pesan singkong sambal roa. Singkongnya digoreng dipadankan dengan sambal roa, enak. Makanan yang lainnya juga enak tetapi buat saya dan keluarga yang paling enak di sini ya makan singkong sambil minum kopi.","Saya makan rinya saya mesthi pesan budin sambel roa. Saya digoreng dipasakan sambel roa, enak. Panganan yang liyan"
Telepone genggam eror pas kaping pisan diurupne,Telepon genggamnya eror pas pertama dinyalakan,Telepon genggam eror pas kaping pisan diurupnya
Turu sing cukup saben dinane isa gawe awak ora kekeselen lan seger sawektu tangi ing dina esuk.,Tidur yang cukup tiap harinya bisa bikin badan tidak kecapekan dan segar ketika bangun di pagi hari.,Turu yang cukup saben dinan tidak akan tidak kekeselen dan seger sawektu tangi yang dina esuk.
Restoran iki romantis tenan kanthi pemandangane sing apik tenan ing dina mbengi,Restoran ini sangat romantis dengan pemandangannya yang sangat indah di malam hari,Restoran ini romantis tidak pemandangan yang adalah tidak tenan di dina mbengi
"Sugeng sonten ibu, bab produk perbankan mandiri apa sing entuk dhewe rewangi? Yogi","Selamat sore ibu, perihal produk perbankan bank mandiri apa yang dapat kami bantu? Yogi","Suggestions sekarang ibu, bab produk perbankan mandiri apa yang entuk dhewe rewangi?"
"Suwasanane ing panggonan iki luwar biasa tenan. Pas kuwi dhewe teka ing sore ameh wengi, lan etuk panggonan sing ngadep ning air terjun. Gemricik banyu grojogan lan suwasana desa nambah nikmat suwasana mangan wengi dhewe pas kuwi. Panganan disajekake kanthi gaya tradisional lan rasane cukup apik kanggo ilate dhewe.","Suasananya di tempat ini sungguh luar biasa. Ketika itu kami datang pada senja menjelang malam, dan mendapatkan ruang yang menghadap ke air terjun. Gemericik air terjun dan suasana pedesaan menambah nikmat suasana makan malam kami ketika itu. Makanan disajikan dengan gaya tradisional dan rasanya cukup menarik untuk lidah kami.","Suasanannya di tempat ini luwar biasa tenan. Pas kuwi dhewe teka di sore ameh wengi, dan etuk tempat yang berdep"
"Regane larang banget, padahal panganan sing didol panganan indonesia umume. Padahal kanggo nikmati panganan kaya ngene iki ing panggonan liyane adoh luwih murah. Sega goreng wae ing kene larang banget banget! Jengkel.","Harganya terlalu mahal, padahal makanan yang dijualkan makan indonesia umumnya. Padahal untuk menikmati makanan sejenis di tempat lain jauh lebih murah. Nasi goreng saja di sini mahal banget banget! Kesal.","Reganya larang banget, padahal panganan yang didol panganan indonesia umume. Padahal kanggo nikmati panganan kaya ngene iki yang panggonan"
Ana ing akun mycare ku sek keblokir kuwi wis aku tambahake nomer im3 ku sek anyar,Dalam akun mycare saya yang terblokir tersebut sudah saya tambahkan nomer im3 saya yang baru,Ana ingin akun mycare ke sekarang keblokir ke wis aku tambahakan nomer im3 ke tidak anyar
120 peserta sing lulus iki bakale dibagi dadi 4 kelas karo jumlah masing masing 30 murid,120 peserta yang lulus ini akan dibagi menjadi 4 kelas dengan jumlah masing masing 30 siswa.,120 peserta yang lulus ini bakale dibagi 4 kelas dan jumlah masing masing 30 murid
"Apa iki, regane larang, pelayanane jan mines!","Apa ini, harga mahal, pelayanan minus!","Apa ini, rekan larang, pelayanannya jan mines!"
Aku ketemu karo deknen ing asrama panggonan dhewe manggon nalika isih mahasiswa,Saya bertemu dengannya di asrama tempat kami tinggal semasa mahasiswa dulu,Saya ketemu karena deknya ingin asrama tempatnya dhewe manggon nalika isih mahasiswa
"Endi ki suwe banget konfirmasine? Iki uwis dibayar, uwis ngirimne bukti transfer, nanging e - tiket pancet ora metu? Aku gela, wegah digantung ngene.","Mana nih lama sekali konfirmasinya? Ini sudah dibayar, sudah mengirimkan bukti transfer, tetapi e - tiket tetap tidak keluar? Saya kecewa, tidak mau digantung begini.","Endi ke suasana konfirmasi? Iki tidak dibayar, tidak ngirimnya bukti transfer, nanging e - tiket pancet tidak"
"Ndelok film indonesia ning tv iki, kadang nggarai pegel. Merga kayak-kayake indonesia ora ana masalah, merga kabeh lagi mlaku-mlaku ning luar negeri.","Menonton film indonesia di tv ini, kadang bikin jengkel. Karena seakan-seakan indonesia tidak ada masalah, karena semuanya lagi jalan-jalan di luar negeri.","Ndelok film indonesia di tv ini, kadang nggarai pegel. Merga kayak-kayake indonesia tidak ada masalah, merupakan"
"Dasare ora ngerti kahanan kowe! Sinau beladiri udu nggo disombongke! Nanging kanggo nglindhungi awake dhewe! Gurumu dantemi apa maneh uwong tuwamu! Dasar iblis kowe, nyawa dibayar nyawa! Kowe ndhuwe utang siji nyawa! Lan nyawamu sing dadi bayarane!?","Dasar tak tau diri kau! Belajar beladiri bukan untuk di sombongkan! Tapi untuk melindungi diri sendiri! Guru lu aja lu pukulin apalagi orang tua lo! Dasar iblis kau, nyawa di bayar nyawa! Lu punya hutang satu nyawa! Dan nyawa lo yang jadi bayarannya!?",Tempatnya tidak berti kahanan kowe! Sinau beladiri udu tidak disombongke! Namun tidak berlindhungi awake dhewe! Gurumu
"Lak nyang mangkok iwak pitik mesti tuku kwetiaew sirame, lak didelok kayake sing sitik, nangis pas dipangan beh, akeh banget lak kanggo porsiku, kwetiaw sirame sik juara ning kene timbang nggon liya, tenan. Sambele uga sekeca banget karo seleraku.","Kalau ke mangkok ayam pasti beli kwetiaw siramnya, kalau dilihat seperti yang sedikit, tetapi pas dimakan beuh, banyak sekali kalau buat porsi saya, kwetiaw siramnya masih juara di sini dari pada di tempat lain, sungguh. Sambelnya juga sesuai banget sama selera saya.","Lak nyang mangkok iwak pitik mesti tuku kwetiaew sirame, lak didelok kayake yang sitik, nangis pas dipangan beh, akan banget"
Atlet enom tanah air melu serpong run 2018 dinggo ajang nguji coba,Atlet muda tanah air ikuti serpong run 2018 untuk ajang uji coba,Atlet enom tanah air meluarnya serpong run 2018 dinggu ajang nguji coba
"Penting lan sebarno negriku sing wis lara, pas oknum aparat dadi keparat, sing pener disalahne lan sing salah dipenerne","Penting dan sebarkan negeriku yang sudah sakit, kala oknum aparat jadi keparat, yang benar disalahkan dan yang salah dibenarkan","Penting dan sebarnya negriku yang wis lara, pas oknum aparat jadi keparat, yang pener disalah yang salah dipener"
Bis harapan jawa adoh luwih kapenak dibanding sing liyane,Bus harapan jaya jauh lebih nyaman dibandingkan yang lainnya,Bis harapan jawa adoh luwih kapenak dibanding yang liyan
Tinggalen ae lak awakmu pancene wis waleh karo pacarmu lan pacaran ora ana gunane kanggo awakmu.,Tinggalkanlah kalau kamu memang sudah bosan sama pacar mu dan pacaran tidak ada gunanya buat kamu.,Tinggalen ada lak awakmu pancenya wis waleh karo pacarmu dan pacaran tidak ada gunanya kanggo awakmu.
"Isih percoyo karo omongane? Dee sing nutup rapet-rapet bobroke sifate, dee uga sing mbukak tabir aibe.","Masih percaya sama omongannya? Dia yang menutup rapat-rapat kebobrokan sifatnya, dia juga yang membuka tabir aibnya.","Isih percoyo karo omonganya? Dee yang nutup rapet-rapet bobroke sifate, dee yang yang mbukak tabir aibe."
"Kafe iki, nduwe pirang-pirang cemilan sing top banget, tahu ning lumboenk karo vulkano risols jenenge. Sensasine unik saka wujude karo rasane nggarai sir maneh si maneh, dinggo sing penasaran oleh njajal wis.","Kafe ini, punya beberapa cemilan yang top banget, tahu di lumboenk sama vulkano risols namanya. Sensasi unik dari tampilan sama rasanya bikin mau lagi mau lagi, bagi yang penasaran boleh dicoba deh.","Kafe ini, nduwe pirang-pirang cemilan yang top banget, tahu di lumboenk karo vulkan risols jenenge. Sensasinya unik s"
2018 kpk nduweni tekad kanggo nuntaskae kasus e-ktp lan lbi.,2018 kpk bertekad menuntaskan kasus e-ktp dan blbi.,2018 kpk di sini tekad kanggo nuntaskae kasus e-ktp dan lbi.
Namung penerbangan ing indonesia sing ora tahu ngeregani wektu. Uwis mbayar larang pelayanane tetep nguciwakake,Cuma penerbangan di indonesia yang tidak pernah ngehargai waktu. Sudah bayar mahal tetap pelayanannya mengecewakan,Namun penerbangan di indonesia yang tahu ngeregani wektu. Uwis mbayar larang pelayanannya tetep beruciwakakan
"Kanggo layanan bank ing akhir pekan sing lokasine ing bekasi, bapak isa teka marang kantor cab bank mandiri bekasi juanda","Untuk layanan bank di akhir pekan yang berlokasi di bekasi, bapak dapat datang ke kantor cab bank mandiri bekasi juanda.","Tempat layanan bank di akhir pekan yang lokasi di bekasi, bapak isa teka marang kantor cab bank mandiri bekasi juanda"
susah banget ndelok segara sing saiki reget didadekake panggonan guwak sampah sembarangan,Sedih banget melihat laut yang sekarang kotor dijadikan tempat buang sampah sembarangan,Suah banget ndelok segara yang saiki reget didadekakan tempat guwak sampah sembarangan
"Salah siji panggon mangan lan panggon nangkring sing direkomendasikne kanca sing oke banget. Panggone pancene lumayan munggah lak saka kutha, lan rodok mlebu-mlebu sampek ora ketok lak saka dalan utama. Nanging panganane enak, panggone asik, regane uga standar. Sik sumbut karo regane lah. Oleh lak nyang Malang dolan mrene maneh.","Salah satu tempat makan dan tempat nongkrong yang direkomendasikan teman yang oke sekali. Tempatnya memang lumayan naik kalau dari kota, dan agak masuk-masuk sampai tidak terlihat kalau dari jalan utama. Tapi makanannya enak, tempatnya asik, harganya juga standar. Masih sepadan dengan harga lah. Bolehlah kalau ke Malang datang ke sini lagi.",Salah saja saja makan dan makan nangkring yang direkomendasikan kanca yang oka banget. Panggone makan lumayan munggah lak saka ku
On the spot lagi tayang ing trans7,On the spot sedang tayang di trans7,On the spot lagi tayang di trans7
"Bener-bener iwak pitik goreng sing gurih lan nggarai aku ketagihan, sambel sing pedes nggarai sensasi mangan luwih mantep karo sega anget lan es teh manis","Benar benar ayam goreng yang gurih dan membuat saya ketagihan, sambal yang pedas membuat sensasi makan lebih mantap dengan nasi hangat dan es teh manis","Bener-bener ikan pitik goreng yang gurih dan nggarai aku ketagihan, sambel yang pedes nggarai sensasi makan luwih mante"
Aku wis ndaftar namung ora entuk sms seka 5111.,Saya sudah registrasi tapi tidak dapat sms dari 5111.,Saya sudah mendaftar namun tidak entuk sms seka 5111.
"Mumpung lagi mlaku-mlaku marang bandunh sekaliyan nyempatake nyoba batagor sek paling enak ing kota kembang iki nganti ora sadar dhewe mesen luwih akeh seka kapasitas mangan dhewe wong loro: Bakso tahu goreng, siomay goreng lan batagor kuah, ayam kremes, lan es cendol lan dhewe uga kudu mbungkus mulih tahu yun yin pesenan dhewe akhire.","Mumpung sedang berjalan-jalan ke bandunh sekalian menyempatkan mencoba batagor yang terenak di kota kembang ini sampai tidak sadar kami memesan lebih banyak dari kapasitas makan kami berdua: Bakso tahu goreng, siomay goreng dan batagor kuah, ayam kremes, dan es cendol dan kami masih harus membungkus pulang tahu yun yin pesanan kami akhirnya.",Mumpung lagi mlaku-mlaku marang bandunh sekaliyan nyempatake yang paling enak di kota kembang ini nganti ora
"Njajal pesen shabu-shabu, menu anyar ning gading resto. Kuwalitas rasane cukup enak, regane kejangkau uga. Rekomendasi lak nggawa tamu utawa mung mangan wengi karo kaluwarga.","Mencoba memesan shabu-shabu, menu baru di gading resto. Kualitas rasa cukup enak, harga terjangkau pula. Rekomendasi bilamana membawa tamu atau sekadar makan malam bersama keluarga.","Njajal pesan shabu-shabu, menu anyar di gading resto. Kuwalitas rasanya cukup enak, harganya kejangkau uga. Rekomendasi lak"
Oke. Wis tak kirim lewat pesen langsung,Oke. Sudah saya kirim via pesan langsung,Oke. Wis tak kirim lewat pesan langsung
"Kasamrawutan sing kadadean akhir debat loro pilgub jabar ing 14 mei 2018 sing kepungkur, marakke silang pendapat saka para kontestan debat.","Kericuhan yang terjadi pengujung debat kedua pilgub jabar pada 14 mei 2018 yang lalu, menimbulkan silang pendapat dari para kontestan debat.","Kasamrawutan yang kadadean akhir debat loro pilgub jabar ingin 14 mei 2018 yang kepungkur, marakkan silang pendapat saka para kontestan debat."
Isuk iki lali nyepot helm mas gojek bar mudun saka motor gara-gara nguber bis,Pagi ini lupa lepas helm abang gojek setelah turun dari motor gara-gara mengejar bus,Isuk ini lalu menyepot helm mas gojek bar mudun saka motor gara-gara nguber bisa
"Restoran iki tansah top. Suasanane nyaman banget kanggo ngobrol karo kanca, sedulur utawa pasangan. Panganane uga enak. Sanajan aku biasane ora mangan abot. Soale paling seneng marang mrene sore nyedhak mbengi","Restoran ini selalu top. Suasananya nyaman banget buat ngobrol dengan teman, saudara atau pasangan. Makanannya juga enak. Walaupun saya biasanya tidak makan berat. Soalnya paling suka ke sini sore menjelang malam","Restoran ini tansah top. Suasanannya nyaman banget kanggo ngobrol karo kanca, sedulur utawa pasangan. Panganannya juga enak."
"Menu sing dhewe pesen urang, sapi, sapo kabehane enak, sampurna dimasake, rasane pas, kuwalitase dhuwur. Panggonane amba, pelayanane oke tenan. Kabehane grapyak lan grapyak karo bocah-bocah","Menu yang kita pesan udang, sapi, sapo semuanya enak, sempurna dimasaknya, rasanya pas, berkualitas tinggi.  Tempat luas, pelayanan oke banget. Semuanya ramah dan ramah sama anak-anak","Menu saya dhewe pesan urang, sapi, sapo kabehanya enak, sampurnya dimasake, rasanya pas, kuwalitasya dhuwur."
"Kesel ngantri, kesel golek panggon lungguh, kesel lungguh. Dinggo sing ora nduwe wektu suwe lan wis keluwen, mending ora mrene. Aku mrene pas liburan bodo panganan ning ruko-ruko kene uga rodok larang lan rasane standar.","Capek mengantre, capek mencari tempat duduk, cape duduk. Buat yang tidak punya waktu lama dan sudah kelaperan, mendingan tidak ke sini. Saya ke sini pas liburan lebaran makanan di ruko-ruko sekitar sini juga rada mahal dan rasanya standar.","Kesel ngantri, kesel golek panggon lungguh, kesel lungguh. Dinggo yang tidak tidak wektu suwen dan wis keluwen, mending"
"Warung mangan nduwe suasana sing nyaman karo gaya kampung lawas. Luwih sekeco diparani wektu sore sampek dina wengi ning kahanan sing luwih romantis karo cahyaning remeng-remeng saka obor lan geni unggun. Panganan sing disajikne rena-rena, mulai panganan indonesia sampek panganan eropa serba ana. Cocok sanget kanggo ngentekne wektu karo kanca lak keluarga.",Resto ini memiliki suasana yang nyaman dengan gaya kampung tradisional. Lebih cocok dikunjungi saat sore hingga malam hari di suasana lebih romantis dengan cahaya temaram dari obor dan api unggun. Makanan yang disajikan bervariasi mulai makanan indonesia sampai european makanan serba ada. Sangat cocok untuk menhabiskan waktu bersama teman atau keluarga.,Warung makan nduwe suasana yang nyaman karo gaya kampung lawas. Luwih sekeco diparani sore sampek dina wengi di kahanan y
"Menu masakan sing disajekne lumayan rena-rena karo rasa sing lumayan enak, kabehe pelayan lan wektu pelayanane ya cukup apik dadi awakdewe wareg mangan awan ning kana, mung nata panggene restoran sing mestere rena-rena munggah - mudun dadi kudu luwih ngati-ati dinggo wong tua lan bocah cilik, muga-muga isa luwih ditingkatne pelayanane lan rena-rena menune. Sukses terus kanggo boemi mitoha.","Menu masakan yang disajikan lumayan bervariasi dengan rasa yang lumayan enak, jumlah pelayan dan waktu pelayanannya pun cukup baik sehingga kami puas makan siang di sana, hanya tata letak restoran yang lantainya bervariasi naik - turun sehingga harus ekstra hati-hati untuk orang tua dan anak kecil, semoga bisa semakin ditingkatkan pelayanan dan variasi menunya. Sukses selalu untuk boemi mitoha.","Menu masakan yang disajeknya lumayan rena-rena karo rasa yang lumayan enak, kabeh pelayan dan wektu pelayanannya ya cuk"
"Tagihan mencolot loro kali lipat amarga promo entek tanpo kabar, ora bener iki.","Tagihan melonjak dua kali lipat gara-gara promo habis tanpa pemberitahuan, tidak benar ini.","Tagihan mencolot loro kali lipat amarga promo entek tanpo kabar, tidak bener iki."
Njaluk informasine babagan daftar rega klambi kang didhol.,Minta informasi tentang daftar harga baju yang sedang dijual,Njaluk informasi babagan daftar rega klambi kang didhol.
Aku tansaya sengit karo jne amarga pangirimane mesthi telat,Saya semakin membenci jne karena pengirimannya selalu telat,Saya tansaya sengit tidak jne amarga pangirimana mesthi telat
"Ora koyo warung mangan lan kafe biasane, konsep panggonane digawe unik. Akeh lampu-lampu, gambaran, semiantik. Panganan lan ombenane lumayan pas enak, sing garai kaget pas ndelok daftar menune. Ragene wuooow pas banget ning sak. Lan sing mesti rega mirah ora nggarai rasane maleh seje, pancet enak lan berkualitas.","Tidak seperti kebanyakan restoran dan kafe lain, konsep tempatnya dibuat unik. Banyak lampu-lampu, lukisan, semi antik. Makanan dan minuman lumayan cukup enak, yang buat kaget pas melihat daftar menunya. Harganya wuooow pas banget di kantong. Dan yang pasti harga murah tidak buat rasa jadi beda, tetap enak dan berkualitas.","Ora koyo warung makan dan kafe biasanya, konsep tempatnya digawe unik. Akeh lampu-lampu, gambaran, semiantik. Panganan dan omben"
"Ana ing lantai 1 hotel yaiku lantai paling dhuwur, nyajikake pemandangan luar biasa ing arah bukit sing dithukuli wit-witan. Seger, resik, penak, luar biasa!","Terletak di lantai 1 hotel yang merupakan lantai tertinggi, menyajikan pemandangan luar biasa ke arah bukit yang ditumbuhi pepohonan. Segar, bersih, nyaman, luar biasa!","Ana di lantai 1 hotel adalah lantai paling dhuwur, menyajikan pemandangan luar biasa di arah bukit yang dithukuli wit-witan. Seger,"
Sakdurunge aku lan pasangan mulih marang jakarta. Aku mampir ndhisik ing restoran iki. Pemandangane apik lan panganane uga murah meriah. Rekomendasi tenan,Sebelum saya dan pasangan pulang ke jakarta. Saya mampir dahulu ke restoran ini. Pemandangannya keren dan makanannya pun murah meriah. Rekomendasi sekali,Sakdurungan saya dan pasangan mulih marang jakarta. Saya mampir ndhisik di restoran ini. Pemandangan apik dan panganan juga murah meriah
Ngerasa bosen loh karo sakabehane. Bosen tenan ngelakokake rutinitas sing ngono-ngono wae.,Merasa jenuh loh sama semuanya. Bosen sekali melakukan rutinitas yang gitu-gitu saja.,Ngerasa bosan loh karo sakabehane. Bosan tenan ngelakokakan rutinitas yang ngono-ngono wae.
Eman kothake sing tekan lumayan penyok,Sayang kotaknya yang sampai agak penyok,Eman kothak di sini tekan lumayan penyok
