javanese,ground_truth,generated
Pemikirane sempit nanging ngrumangsa paling bener mangkel banget aku,Pemikiran sempit tapi sok benar kesal banget aku,"""Pemikirannya sempit tapi penilaian paling benar membuat saya sangat marah"""
Sek foto karo uwong kuwi udu adike bang doni. Jijik ah foto karo uwong kuwi.,Yang foto sama orang itu bukan adik bang doni. Jijik ah foto sama orang itu.,"""Cek foto sama orang itu bukan adiknya doni. Jijik ah foto sama orang itu."""
"Sakwijining musibah lagi wae kena kampung adat ning bajawa, flores. Kebakaran gedhe sing kadadean ing senin 13 / 8 sore ameh ngobongake kabeh kampung. Total 27 saka 33 omah adat sing ana entek dipangan geni bareng kabeh crita lan sejarahe.","Sebuah musibah baru saja menimpa kampung adat di bajawa, flores. Kebakaran hebat yang terjadi pada senin 13 / 8 sore hampir menghanguskan seluruh kampung. Total 27 dari 33 rumah adat yang ada habis dilalap api bersama semua cerita dan sejarahnya.","""Hanya bencana saja yang menimpa kampung adat di bajawa, flores. Kebakaran besar yang terjadi pada hari senin 13/8 sore ini membakar semua kampung. Total 27 dari 33 rumah adat yang masih bertahan bersama semua cerita dan sejarahnya."""
Marang rene wektu acara kantor. Ana musik langsung. Menu aneka werna. Cocok yen lunga rame-rame nanging selerane beda-beda. Ramene enak.,Ke sini waktu acara kantor. Ada live musik. Menu beragam. Cocok kalau pergi ramai-ramai tapi seleranya beda-beda. Ramennya enak.,"""Ke sini waktu acara kantor. Ada musik langsung. Menu beragam. Cocok kalau kemarin ramai-ramai tapi selera berbeda-beda. Rasanya enak."""
"Aku karo keluarga mangan mbengi nang panggonan iki amarga kajaba iku menu utamane batagor uga ana menu liyane. Aku mung mesen 2 menu sek akhire teka sakwise 45 menit, kuwi sakwise  kaping pirang-pirang aku takon. Seko rasane sawetara seko menu sek sakwise aku jajal lumayan enak. Sarane sakdhurunge pesen luwih apik takon ndhisik regane piro suwi orane nggawe menu kang dipesen.","Saya bersama keluarga makan malam di tempat ini karena selain menu utama batagor terdapat menu lain. Saya hanya memesan 2 menu yang akhirnya datang setelah 45 menit, itu pun setelah beberapa kali saya tanyakan. Dari segi rasa beberapa menu yang sebelumnya pernah saya coba lumayan enak. Saran sebelum memesan lebih baik tanyakan berapa lama pembuatan menu yang dipesan","""Saya dan keluarga makan malam di tempat ini karena baik itu menu utama batagor juga ada menu lain. Saya hanya memesan 2 menu yang ternyata melebihi waktu yang di estimasi, itu sampai hampir 30 menit saya tanya. Ternyata rasanya bagus dari beberapa menu yang saya coba lumayan enak. Saran saya tambahan 1/2 jam yang membuat menu yang dipesan semakin terasa."""
Paket wis ditampa. Rodok gela merga pesen werna ireng dikirim werna kuning.,Paket sudah diterima. Sedikit kecewa karena order warna hitam dikirim warna kuning.,"""Paket sudah dikirim. Kirim ulang karena pesanan berwarna hitam dikirim warna kuning."""
"Aku saka bali, dilalah pas dolan menyang kutho bandung, pas ning sanding kantor gubernur jawa barat alias cedeke gedung sate, awakdewe disarane mangan ning bancakan merga cedek. Bar mlebu awakdewe dikeki piring saka komplong sing wis ora apik eneh, kayake karaten. Akhire awakdewe milih panganan sing awakdewe sir, lan atusan laler miber teka ngendi-ngendi merga wis kadung awakdewe ya pancet mangan. Nggilani pol.","Saya dari bali, kebetulan sedang liburan ke kota bandung, ketika sedang di dekat kantor gubernur jawa barat alias dekat gedung sate, kami di-suggest makan di bancakan karena dekat. Setelah masuk kami pun diberi piring dari kaleng yang sudah tidak bagus lagi, sepertinya berkarat. Akhirnya kami memilih makanan yang kami suka, dan ratusan lalat beterbangan ke mana mana karena sudah terlanjur kami pun tetap makan. Sangat jijik","""Saya dari bali, dikunjungi saat berkunjung ke kota bandung, di samping kantor gubernur jawa barat alias gedung sate, kami disuruh makan di warungnya karena dekat. Setelah masuk kami disuguhkan piring dari bersih yang memang sudah tidak baik lagi, kayaknya makannya habis. Akhirnya kami memilih makanan yang kami sir, dan bervariasi menambahkannya sesuai selera karena memang sudah kehabisan makan. Malah mengerikan pol."""
Ndelok sinetron ae anyak waleh opomeneh nonton isu apus-apus sing diramalke.,Nonton sinetron saja mulai bosan apalagi menonton isu bohong yang diramalkan.,Lihat sinetron saja sudah banyak berhitung menonton isu gejolak yang diramalkan.
Aku tuku werna-werna roti. Piliane akeh nanging rasane biasa wae. Rotine garing kaya uwis pirang-pirang dina. Ora seger. Pelayanane uga suwi. Nguciwakake.,Saya beli berbagai macam roti. Pilihannya banyak tapi rasanya biasa saja. Rotinya kering seperti sudah berhari-hari. Tidak segar. Pelayanannya juga lama. Mengecewakan.,"""Saya beli beberapa jenis roti. Memilih banyak tetapi rasanya biasa saja. Rotinya kering seperti sudah beberapa hari. Tidak segar. Pelayanannya juga lambat. Menghilangkan kesan."""
Aja lali ngombe banyu mineral 8 -- 10 gelas saben dinane.,Jangan lupa minum air mineral 8 -- 10 gelas per harinya.,"""Jangan lupa minum air mineral 8 -- 10 gelas setiap harinya."""
"Panggonane sing apik ing cedak ndhuwur bukit, bisa ndhelok pemandangan kutha saka ndhuwur.","Tempatnya yang indah di dekat atas bukit, bisa lihat pemandangan kota dari atas.","""Tempatnya yang bagus di atas bukit, bisa melihat pemandangan kota dari atas."""
"Numpak grab, mase crita sing wingi kena balangan watu ing dalan.Juanda pas badha jebule anake kancane","Naik grab, abangnya cerita yang kemarin kena lemparan batu di jalan.Juanda saat lebaran ternyata anak temannya","""Meski ceritanya kemarin terkena balangan batu di jalan.Juanda pas mau tiba di tempatnya, anaknya ketemu teman temannya."""
Sakkelompok mahasiswa sing bodo. Syukur aku udu mahasiswa daerah kono. Isin woy.,Sekelompok mahasiswa yang bodoh. Syukur deh gue bukan mahasiswa daerah situ. Malu woy.,"""Sekelompok mahasiswa yang bodoh. Syukur aku bukan mahasiswa daerah itu. Sekian lah."""
"Restone apik lan gede. Wektu marang rene pas mangan siang lan dina minggu rame tenan pengunjung. Panganane enak enak, gurame goreng lan sambele mantep.","Restonya bagus dan besar. Waktu ke sini saat makan siang dan hari minggu ramai sekali pengunjung. Makanannya enak enak, gurame goreng dan sambalnya mantap.","""Restorannya bagus dan besar. Waktu ke sana pas makan siang dan hari minggu ramai sekali pengunjung. Makanannya enak, gurame goreng dan sambalnya mantap."""
"Aku klebu salah siji wong sing cukup setia karo kampung daun kat awal bukak tahun 2003 lak ora salah, kualitas panganan awite eco, ket tambah rame lan tambah mrene, panganan sing dirumantekne ora koyo biasane lan arang kading sing ngelayani kesane cuek banget, awakdewe pesen rena-rena macem panganan nanging sing teko kondisine wis anyep lan ora sekeca blas, mung panggone sing apik.","Saya termasuk salah satu orang yang cukup setia dengan kampung daun dari awal buka di tahun 2003 kalau tidak salah, kualitas makanan awalnya oke, tapi semenjak makin ramai dan makin ke sini, makanan yang disajikan tidak seperti biasanya dan terkadang pelayan terkesan cuek sekali, kita mesan beberapa jenis makanan tapi yang datang sudah dengan kondisi dingin dan tidak menarik, tempat menarik.","""Saya ke salah satu orang yang cukup setia sama kampung daun yang di buka tahun 2003 kalau tidak salah, kualitas makanan awitnya enak, terutama di malam hari, makanan yang diundang ke tempatnya tidak seperti biasanya dan arang yang melayani sangat cuek banget, kami memesan banyak-banyak makanan tapi yang datang kondisinya sudah kering dan jauh dari secra apa yang kami harapan, hanya tempat yang bagus."""
Blanja ing Giant diskon 20% kanggo kartu kredit bca.,Belanja di Giant diskon 20% dengan kartu kredit bca.,"""Belanja di Giant diskon 20% menggunakan kartu kredit bca."""
"Mas, dalan ning muara bulian anyar, lagek sesasian dibenakne, uwis rusak maneh. Sing nggarap kaya ora tenanan","Kang, jalan di muara bulian baru, baru sebulanan dibenarkan, sudah rusak lagi. Yang mengerjakan seperti tidak serius","""Mas, jalan di muara bulian baru, kasar seperti belum dibersihkan, sudah rusak lagi. Yang mengerjakan kayak tidak benar-benar"""
"Pancen ora enak kejebak macet, nanging luwih ora enak meneh yen kejebak masa lalu","Memang enggak enak terjebak macet, tapi lebih tidak enak lagi kalau terjebak masa lalu","Memang tidak enak terjebak macet, tetapi lebih tidak enak lagi kalau terjebak masa lalu"
"Sumpah, nyesel tenan nggawe orderan via aplikasi iki. Bisa-bisane tiket ekektronike ora ditokake. Lan proses konfirmasine suwi. Sakdurunge uwis ngalami babagan sing meh pada ing aplikasi sebelah, nanging layanane cepet tenan langsung wenehi solusi. Ora kudu nganti telepon layanan pelanggan ping 4.","Sumpah, menyesal sekali bikin orderan via aplikasi ini. Bisa-bisanya e - ticket tidak issued. Dan proses konfirmnya lama. Sebelumnya pernah mengalami hal yang hampir sama di aplikasi sebelah, tetapi pelayanannya cepat sekali langsung kasih solusi. Tidak harus sampai telpon layanan pelanggan 4 kali.","""Sumpah, sangat menyesal bikin orderan via aplikasi ini. Bisa-bisanya tiket elektronik tidak diterima. Dan konfirmasi prosesnya lama. Terpaksa sudah mengalami kejadian yang sama di aplikasi sebelah, tetapi layanan sangat cepat langsung memberikan solusi. Tidak perlu lagi telepon layanan pelanggan ping 4."""
"Uwis aku kirim pesen langsunge, tulung ndang dicek","Sudah saya kirim pesan langsungnya, tolong segera dicek","Sudah saya kirim pesen langsungnya, tolong segera dicek"
"Aku nglakoni 5 transaksi ning tanggal 22 juni, kabeh ditolak nyatane kesuda saka rekening sampek 7 yuta, saka 5 transaksi lagek 3 transaksi sing dibalekne.","Saya melakukan 5 transaksi pada tanggal 22 juni, smuanya decline nyatanya terdebit dari rekening hampir 7 juta, dari 5 transaksi baru 3 transaksi yang dikembalikan.","""Saya melakukan 5 transaksi pada tanggal 22 juni, semua ditolak ternyata setelah rekening sampai 7 juta, dari 5 transaksi kembali 3 transaksi yang dibatalkan."""
Mayoritas sing nganggo hak pilih ing pemilihan gubernur uwis nentukake pilian.,Mayoritas pengguna hak pilih di pemilihan gubernur telah menentukan pilihan.,"""Mayoritas pemilih dalam pemilihan gubernur sudah menentukan pilihan."""
Wis ngenteni jne tibake dee tekane sesuk. Aku pengen nesu,Sudah menunggu jne ternyata dia datangnya besok. Ingin aku marah,"""Sudah menunggu jne tiba lama. Saya bosan"""
"Spotify rumit, kudu nganggo administrasi wulanan mbarang","Spotify ribet, pakai ada administrasi bulanan segala","""Spotify rumit, harus pakai administrasi bulanan mahal"""
"Pengen mangan oreo wae ribet tenan, mesti diputer - dijilat - dicelupake","Mau makan oreo aja ribet banget sih, mesti diputer - dijilat - dicelupkan","""Pengen makan oreo saja ribet sekali, harus diputar - dikunyah - dicelupkan"""
"Ngapuro, udu mung nomerku sing kaya ngono, aku takon kabeh sing nganggo ing daerah kono, ngomongake babagan sing pada, isih uga ora gelem ngaku uga yen tenan sinyale sing elek","Maaf, bukan nomer saya saja yang begitu, saya tanya semua yang pakai di daerah situ, mengatakan hal yang sama, masih tidak mau ngaku juga kalau memang sinyalnya yang jelek","""Bukan, cuma nomor saya yang seperti itu, saya ceritakan semua yang pernah saya gunakan di daerah itu, berbicara tentang yang pada, juga tidak mau mengaku juga kalau memang sinyalnya yang buruk"""
"Kisaran siare tulung diambakake, amarga akeh daerah sing hurung isa nikmati siaran net. Matur suwun.","Jangkauan siarnya tolong diperluas, karena banyak daerah yang belum bisa menikmati siaran net. Terima kasih.","""Mohon diinformasikan, karena banyak daerah yang belum dapat menikmati siaran net. Terima kasih."""
"Kok isa ditokne bangunan ing dhuwur kali, ing dalan saka rumah sakit menyang pasar Ciroyom, aneh.","Kok bisa dibiarkan bangunan di atas sungai, di jalan dari rumah sakit menuju pasar Ciroyom, aneh.","""Kok bisa dibangun bangunan di atas sungai, di jalan dari rumah sakit ke pasar Ciroyom, aneh."""
"Krungu lambe saka lambe soal restoran iki, saking penasaran, aku jajal marani. Nanging sayange, lak menurutku biasa ae, ora kaya sing diceritakne wong-wong. Rasane ya biasa-biasa ae, ora sumbut karo regane. Kaya masakan sing tas sinau.","Dengar dari mulut ke mulut tentang restoran ini, saking penasaran, saya coba untuk berkunjung. Tapi sayang, kalau menurut saya, tidak seperti apa yang banyak diceritakan orang. Rasanya biasa-biasanya saja, tidak sesuai saja dengan harganya. Seperti masakan yang baru belajar.","""Terlalu lama dari lama soal restoran ini, dari penasaran, saya coba makan. Tapi sayangnya, kalau menurut saya biasa saja, tidak seperti yang diceritakan orang-orang. Rasanya ya biasa-biasa saja, tidak naik turun dengan harganya. Seperti masakan yang diheritkan."""
Iphone iki. Kamerane peteng wassalam elek banget ora isa diandalake banget yen males nggawa kamera.,Iphone ini. Kamera gelapnya wassalam jelek banget tidak bisa diandalkan banget kalau malas bawa kamera.,"""Iphone ini. Kamernya mahal wassalam jelek banget tidak bisa diandalkan banget kalau malas pakai kamera."""
"Yen ora nduwe dhuwit kanggo tuku komik nanging uga pengen jagongan, teka bae marang rene. Koleksi komike komplit. Panganan ombenae sabenere mung fasilitas tambahan, nanging cukup lumayan. Regane uga murah khas mahasiswa.","Kalau tidak punya uang buat beli komik tapi juga ingin nongkrong, datang saja ke sini. Koleksi komiknya lengkap. Makanan minumannya sebenrnya hanya fasilitas tambahan, tapi cukup lumayan. Harganya juga murah khas mahasiswa.","""Jika tidak punya duit buat beli komik tapi ingin nongkrong, datang saja ke sini. Koleksi komiknya lengkap. Makanan lontongnya meskipun hampir semua lorengnya hanya fasilitas tambahan, cukup lumayan. Harga pun murah khas mahasiswa."""
"Aduh pak kok seolah-olah manas-manasi kubu sisih seh? Ojo to pak, iku mengko deweke kabeh tambah cemburu, iren, pegel, nyinyir, mutung kayak bocah cilik, nesu-nesu ora jelas jluntrunge lan tambah bosok ae utek lan atine.","Aduh pak kok seolah-olah memanas - manasi kubu sebelah sih? Jangan dong pak, itu nanti mereka tambah cemburu, iri, dengki, nyinyir, ngambek kayak anak kecil, marah-marah tidak jelas juntrungannya dan makin busuk saja otak dan hatinya.","""Oh pak kok seolah-olah manas-manasi perkampungan sendiri sih? Jangan to pak, itu nanti bikin semua tambah cemburu, iri, jijik, menilai, memarah, menjijikkan kayak bocah kecil, rindu-rindu tidak jelas jelangkannya dan tambah busuk saja kotor dan hatinya."""
"Rekomendasi bangetlah. Cappucinone ketagihan, rega miring, lan valet parkir mbayar sakikhlase. Teka pas arep maghrib mesti luwih seru suwasanane.","Rekomendasi bangetlah. Cappuccinonya ketagihan, harga miring, dan valet parkir bayar seikhlasnya. Datang pas menjelang maghrib pasti lebih seru suasananya.","""Rekomendasi bangetlah. Cappucinonya ketagihan, harga terjangkau, dan valet parkingnya bayar sesuai kebutuhan. Datang pas mau maghrib malah lebih seru suasananya."""
Oke bos masiyo hape ujug-ujug ngehank dewe sedina,"Oke bos, walau handphone tiba-tiba ngehank sendiri selama sehari",Oke bos kirim hape tiba-tiba hari ini
Panggonan mangan kanthi suasana alam iki paling pas kanggo acara karo pasangan utawa karo kaluwarga. Panganane enak lan regane uga cukup kajangkau,Tempat makan dengan suasana alam ini paling tepat untuk acara dengan pasangan atau dengan keluarga. Makanannya enak dan harga juga cukup terjangkau,"""Tempat makan dengan suasana alam ini paling pas untuk acara bersama pasangan ataupun keluarga. Makanannya enak dan harganya juga cukup terjangkau"""
Yakin kuwi ikhlas? Tulus? Kuwi udu pencintraan tok ya?,Yakin itu ikhlas? Tulus? Bukannya itu hanya pencitraan saja ya?,"Yakinkah itu ikhlas? Tulus? Itu bukan pencintaan saja ya?"""
"Aku melu lomba blog cinta rupiah bank indonesia - net media lan uwis nyubmit artikel nang 22 desember 2017 kepungkur, nanging sampek saiki status artikelku isih unpublished. Nyuwun tulung dijelasne.","Saya mengikuuti lomba blog cinta rupiah bank indoneisa - net media dan sudah men - submit artikle pada 22 desember 2017 lalu, tapi sampai sekarang status artikel saya masih unpublished. Mohon penjelasannya.","""Saya ikut lomba blog cinta rupiah bank indonesia - net media dan sudah submit artikel pada 22 december 2017 sampai, tapi sampai sekarang status artikel saya masih unpublished. Mohon jelaskan."""
"Kafe iki nyediakne panganan tradisional bergaya kafe cah nom. Liyane panggon sing nyaman, rega kelebu mirah lan kejangkau","Kafe ini menyediakan makanan tradisional bergaya kafe anak muda. Selain tempat yang nyaman, harga terbilang murah dan terjangkau","""Kafe ini menyediakan makanan tradisional bergaya kafe modern. Selain itu tempatnya nyaman, harga terbilang murah dan terjangkau"""
"Stasiun tv owol, ora konsisten, nguciwokake panyengkuyunge persib - persiba, ora ndhuwe welas asih marang manungsa! Owol, lan cupu!","Stasiun tv payah, tidak konsisten, mengecewakan pendukung persib - persiba, tidak berprikemanusiaan! Payah, dan cupu!","""Stasiun tv owol, tidak konsisten, mengecewakan penonton persib - persiba, tidak menunjukkan belas kasih kepada manusia! Owol, dan jelek!"""
"Panggone nyaman lan kesane adem. Satene uga enak lan ana menu liyane maneh ning panggon iki, ora mung sate","Tempatnya nyaman dan berkesan adem. Satenya juga enak dan ada menu lainnya lagi di tempat ini, tidak hanya sate","""Tempatnya nyaman dan sangat sejuk. Satenya juga enak dan ada menu lain lagi di tempat ini, tidak hanya sate"""
"Pemandangane apik kanggo foto-foto, hawane sejuk, panganane rasane enak. Rega uga kajangkau. Mantep.","Pemandangannya bagus untuk foto-foto, udaranya sejuk, makanannya rasanya enak. Harga juga terjangkau. Mantap.","""Pemandangannya bagus buat foto-foto, udaranya sejuk, makanannya rasa enak. Harga juga terjangkau. Mantap."""
Adikku seneng banget brownis primarasa,Adikku sangat suka brownis primarasa,"""Adik saya sangat suka brownis prima rasa"""
Akeh klambi lan celono sing didol ning matahari mal,Banyak baju dan celana yang dijual di matahari mal,"""Banyak baju dan celana yang didon di matahari mal"""
"Minimal internetku pedhot dumadakan, 1 omah nganggo simpati kabeh semono uga ora isa nyambung internet","Minimal internet saya putus tiba-tiba, 1 rumah pakai simpati semua begitu juga tidak bisa connect internet","Minimal internet saya benar diaktifkan, 1 rumah dengan simpati semua pun tidak bisa terhubung internet"""
Kaskus pancen kerep menehi informasi sing menarik lan paling anyar,Kaskus memang sering memberikan informasi yang menarik dan terbaru,"""Kaskus memang sering menghadirkan informasi yang menarik dan terbaru"""
"Aku paling ora seneng kuwi, yen nyepaki pemilu, suasane tansah panas.","Saya paling tidak suka itu, kalau mendekati pemilu, suasananya selalu memanas.","""Saya paling tidak suka itu, kalau nggak salah saya ingat, kalau pemilu, suasa tetap panas."""
"Lumayan nyesel karo kaputusan mlebu jurusan film, pengen mlebu seni rupa sakasline. Nanging ragu karo bakar sing didhuweni.","Agak menyesal dengan keputusan masuk jurusan film, ingin masuk seni rupa sebenarnya. Tapi ragu dengan bakat yang dimiliki.","Punya penyesalan sama dengan keputusan masuk jurusan film, ingin masuk seni rupa secara langsung. Tapi ragu sama hasil yang didapat."""
"Rasa bumbu sega gorenge ora seenak mbiyen maneh, cemplang lan luwih asin. Kudu ana sing ngontrol kualitas rasa ben kualitas tetep siyaga.","Rasa bumbu nasi gorengnya tidak seenak dulu lagi, terkesan hambar dan lebih asin. Perlu ada pengontrol kualitas rasa agar kualitas tetap terjaga.","""Rasa bumbu nasi gorengnya tidak seenak dulu lagi, terlalu dan lebih asin. Harus ada yang mengontrol kualitasnya biar kualitasnya tetap terjaga."""
"Sesuai rekomendasi, aku njajal mie goreng spesial lan rasane menurutku biasa banget ae lan kurang cocok ning ilat","Sesuai rekomendasi, saya mencoba mie goreng special dan rasanya menurut saya sangat biasa saja dan kurang cocok di lidah","""Sesuai rekomendasi, saya coba mie goreng spesial dan rasanya menurut saya biasa banget dan kurang cocok di lidah"""
"Baksone enak kanggo dipangan, panggonane resik penyajiane panganan bakso sek caraku beda. Enak banget deh","Baksonya enak buat di makan, tempat bersih penyajian makanan bakso yang menurut saya beda. Enak banget deh","""Baksonya enak buat dimakan, tempatnya bersih penyajian makanan bakso yang berbeda. Enak banget deh"""
Pelakune aja diserahake karo pak polisi. Kubur urip-urip bae.,Pelakunya jangan diserahkan sama pak polisi. Kubur hidup-hidup saja.,"""Pelakunya sudah diserahkan ke polisi. Tinggal tinggal penunjukjwaannya."""
"Nggelakne banget, aku pesen tiket lan uwis tak bayar, padahal wektu iku urung kadaluwarsa pas aku transfer, nanging nganti saiki urung dikeki kode bookinge, malah dikeki notifikasi uwis kadaluwarsa, banjur duwite mlayune neng ngendi, pas aku hubungi liwat email gur ditanggepi pisan wae.","Sangat mengecewakan, saya pesan tiket dan sudah saya bayar, padahal waktu itu belum kadaluarsa pas saya transfer, tapi sampai sekarang belum dikasih kode bookingnya, malah dikasih notifikasi sudah kadaluarsa, lalu uangnya larinya ke mana, pas saya hubungi lewat email hanya ditanggapi sekali saja.","""Sangat kecewa, saya pesan tiket dan sudah bayar, padahal waktu itu belum habar pas saya transfer, tapi sampai sekarang belum diberikan kode bookingnya, malah diberikan notifikasi sudah kadaluwarsa, lalu biaya makturnya naik ke angka lain, ketika saya hubungi melalui email sama sekali tidak di respon. """
"Lho nemene jne! Aku nelpon ora diangkat, tweet ora dibales, email ora dibales, pesen ora dibales!","Loh parahnya jne! Saya nelepon tidak diangkat, tweet tidak dibalas, email tidak dibalas, pesan tidak dibalas!","""Ho nemene jne! Aku nelpon tidak diangkat, tweet tidak dibalas, email tidak dibalas, pesan tidak dibalas!"""
"Gela rasane karo pelayanan sing diwenehi hotel bintang papat iki. Pas aku nginep ning hotel iku, aku entuk perlakuan kurang ngenakne saka pelayan sing ana. Ditambah maneh karo jeding e sing ora ana tisune. Padahal regane lumayan larang. Nanging ora sesuai karo pelayanan sing diwenehne.","Kecewa rasanya dengan pelayanan yang diberikan hotel bintang empat ini. Saat saya menginap di hotel itu, saya mendapat perlakuan kurang mengenakkan dari pelayan yang ada. Ditambah lagi dengan kamar mandi yang tidak ada tisunya. Padahal harganya lumayan mahal. Tapi tidak sesuai dengan pelayanan yang diberikan.","""Kecewa dengan pelayanan yang diberikan hotel bintang lima ini. Saat saya menginap di hotel ini, saya dapat perlakuan kurang menyenangkan dari pelayan yang ada. Ditambah lagi dengan kopi yang tidak ada tisunya. Padahal harganya cukup mahal. Tetapi tidak sesuai dengan pelayanan yang diberikan."""
"Saka mambengi kok ora iso dienggo, layanan indosat kok kaya ngene. Ndaftar extra 2 gb 10 ewu ora isa-isa, eman-eman pulsaku malah entek ora isa dienggo apa-apa.","Dari semalam kok tidak bisa dipakai, layanan indosat kok kayak gini. Daftar extra 2 gb 10 ribu tidak bisa-bisa, sia-sia pulsa saya malah habis tidak dipakai apa-apa.","""Dari semalam kok gak bisa pakai, layanan indosat kok kayak gitu. Daftar extra 2 gb 10 ribu gak bisa-gak bisa, sia-sia pulsa saya malah entah entah tidak bisa pakai apa-apa."""
"Panggonane lumayan asik, parkiran kasusun rapi. Gabungan sing aneh nanging enak, steak dikancani mi tak tak pedes banget. Hm.","Tempatnya lumayan asik, parkiran di susun rapi. Perpaduan yang aneh tapi enak, steak ditemani mi tak tak super pedas. Hm.","""Tempatnya lumayan asik, parkirannya rapi. Gabungan yang aneh tapi enak, steak ditunjukkan mi ayamnya pedas banget. Hm."""
"Koyoke isuk iki macet banget yo, wis tur ning bis luwih saka sejam, nanging ora sampek-sapek yok an.","Kayaknya pagi ini macet banget ya, sudah tur di bus lebih dari sejam, tetapi tidak sampai-sampai juga.","""Seperti pagi ini macet banget ya, sudah tur dari 1 jam, tapi tidak sampek-sampe yok."""
"Aku pegel kat februari ditelpon mben dina ditelpon saka mnc tv. Aku ora tau langganan, aku ping bolak-balik nglarifikasi.","Saya kesal sejak februari ditelpon tiap hari di telpon dari mnc tv. Saya tidak pernah langganan, saya puluhan kali klarifikasi.","""Saya capek dengan februari ditelpon 3 hari berturut-turut ditelpon dari mnc tv. Saya tidak pernah berlangganan, saya selalu balik membalik mengklarifikasi."""
Kemeruh banget to kowe mat. Ora usah sok-sokan ngekeki ceramah barang. Ceramahmu iku sesat.,Sok tahu banget sih lu mat. Tidak usah sok-sokan beri ceramah segala. Ceramah kamu sesat.,"""Pahit sekali to kau berkata. Tidak usah sok-sokan mengecam ceramahmu sendiri. Ceramahnya itu sesat."""
Bakso nganggo ceker utawa sikil pithik yaiku sensasi sing enak tenan. Enak banget pokoke kajaba bakso isih akeh menu liyane. Pokoke dianjurake tenan,Bakso dengan ceker atau kaki ayam merupakan sensasi yang menakjubkan. Enak banget deh pokoknya selain bakso masih banyak menu yang lain. Pokoknya direkomendasikan banget deh,"""Bakso dengan kuah ayam adalah sensasi yang enak sekali. Enak banget pokoknya otak bakso masih banyak menu lainnya. Pokoke dianjurkan banget"""
"Xiaomi, samsung, gumantung si kowe pengin tipe apa lan jumbuh biaya sing kowe duwe, takok-takok wae menyang panggonan sing dodol hpne","Xiaomi, samsung, tergantung sih kamu mau tipe apa dan sesuai biaya yang kamu punya, tanya-tanya aja ke tempat yang jual hpnya","""Xiaomi, samsung, tergantung si kamu mau tipe apa dan besarnya biaya yang kamu punya, tak peduli apa ke tempat yang dodol hpnya"""
"Panggon parkir kesempiten, sampek mobil kudu dititipne nyang lahan parkir sing ana ning sebrang hotel.","Tempat parkir terlalu sempit, sampai mobil harus dititipkan ke lahan parkir yang ada di sebrang hotel.","""Tempat parkir sangat sempit, sampai mobil harus dititipkan di lahan parkir yang ada di seberang hotel."""
"Merga skate park iki diubengi panggon klumpukan sing asyik, aku rasane ora bakal isa krasa waleh.","Karena skate park ini dikelilingi tempat berkumpul yang asik, saya merasa tidak akan pernah merasa bosan.","Berkunjung ke skate park ini ditemani tempat berkumpul yang asyik, saya rasa tidak akan pernah kecewa."""
Aku uwis lapor marang email mandiricare.co.id,Saya sudah lapor ke email mandiricare.co.id,"""Saya sudah kirim ke email mandiricare.co.id"""
Aku uwis ndhuwe kode akses lan pin.,Saya sudah punya kode akses dan pin.,"""Saya sudah punya kode akses dan pin."""
"Asli tenan indihome nemen tenan saiki, apa gunane mbayar larang larang edan emosi tenan","Asli dah indihome parah banget dah sekarang, apa gunanya bayar mahal mahal gila emosi nih benar-benar","""Asli betul indihome sangat mengecewakan sekarang, apa gunanya bayar mahal mahal dan emosi bakalan terganggu"""
"Dhewe sakaluwarga nyempetake kanggo njajal panganan ing panggonan mangane iki kaya susuh sing kabeh kaca-kacane ditutupi karo ranting-ranting sing ngerambat. Eksotik, unik, apik tenan lan panganane uga enak.","Kami sekeluarga menyempatkan diri mencoba makan di tempat makannya ini seperti sarang yang semua kaca-kacanya ditutupi oleh ranting-ranting yang merambat. Eksotik, unik, keren banget dan makanannya pun enak.","""Kami sekeluarga menyempatkan diri untuk menjelajahi makanan di tempat makannya ini seperti suasana yang semua kacanya ditutupi oleh ranting-ranting yang menopang. Eksotis, unik, sangat indah dan makanannya pun enak."""
Aku cemburu nanging ora isa apa-apa,Saya cemburu tapi tidak bisa apa-apa,"""Aku cemburu tapi tak bisa apa-apa"""
"Rega ora patia larang, rasane uga enak, akeh pilian panganan khas Banjar liyane.","Harga tidak terlalu mahal, rasanya juga enak, banyak pilihan makanan khas Banjar lainnya. ","""Harga tidak patia mahal, rasa juga enak, banyak pilihan makanan khas Banjar lainnya."""
Segel rapi sanajan kotak setithik peyot,Segel rapi walau kotak sedikit penyok,"""Segel rapi sebelum kotak tapi isi masih kotor"""
Sopir gocar teka saka luwar kutha nyang jakarta dinggo golek penumpang ben entuk poin.,Supir gocar datang dari luar kota ke jakarta untuk mencari penumpang demi dapatkan poin.,"""Sopir gocar datang dari luar kota di jakarta untuk mencari penumpang dari mana dapat poin."""
Ning kene isa metik stroberi dewe lan langsung dibayar lak pas gedhi-gedhi buahe lumayan uga legi stroberine lan ada kulinere pisan isa mangan sing liyane ning kene,Di sini bisa petik stroberi sendiri dan langsung dibayar kalau lagi besar besar buahnya lumayan juga manis stroberinya dan ada kuliner juga bisa makan yang lain di sini,"""Di sini bisa memetik stroberi sendiri dan langsung dibayar kalau pas harga pas pokoknya lumayan juga harga stroberinya dan ada kulinernya juga bisa makan yang lain di sini"""
"Lagek wae mau teka barange, apik kok","Baru saja tadi sampai barangnya, bagus kok","""Sama saja mau ke sana barangnya, bagus kok"""
