javanese,ground_truth,generated,bertscore
"Jarene jam iki anti banyu, nanging dienggo renang tok uwis mati","Katanya jam ini water resist, tapi dipakai berenang doang sudah mati","Katanya jam ini anti air, tapi dipakai berenang saja sudah mati",0.9595924019813538
Suasane asri. Akeh sing dodolan panganan. Panggonan sing nggo nongkrong lan kafene cocok kanggo kunjungan. Dhewe ndhuwe wektu belanja ing supermarket. Regane uga ora larang. Suasanane ing njero malle penak. Acne anyeslah. Lan barang-barang merekane mantap tenan lan akeh potongan rega,Suasananya asri. Banyak jualan makanan. Tempat nongkrong dan cafenya cocok untuk berkunjung. Kami sempat belanja disupermarket. Harganya juga tidak mahal. Suasana di dalam mallnya nyaman. Acnya dinginlah. Dan barang-barang brandednya mantap sekali dan banyak diskon,"""Suasananya asri. Banyak pilihan makanan. Tempat yang cocok untuk nongkrong dan kafene cocok untuk kunjungan. Kami punya waktu belanja di supermarket. Harga juga tidak mahal. Suasananya di dalam hutan itu nyaman sekali. Acnya dinginlah. Dan barang-barang di etalase mantap sekali dan banyak potongan harga.""",0.9514767527580261
Pemikirane sempit nanging ngrumangsa paling bener mangkel banget aku,Pemikiran sempit tapi sok benar kesal banget aku,Pikirannya sempit tapi merangkum yang paling bener membuat saya kesal banget,0.9011054635047913
Sek foto karo uwong kuwi udu adike bang doni. Jijik ah foto karo uwong kuwi.,Yang foto sama orang itu bukan adik bang doni. Jijik ah foto sama orang itu.,"""Sek foto sama orang itu bukan dia bang doni. Jijik ah foto sama orang itu.""",0.9561715722084045
"Sakwijining musibah lagi wae kena kampung adat ning bajawa, flores. Kebakaran gedhe sing kadadean ing senin 13 / 8 sore ameh ngobongake kabeh kampung. Total 27 saka 33 omah adat sing ana entek dipangan geni bareng kabeh crita lan sejarahe.","Sebuah musibah baru saja menimpa kampung adat di bajawa, flores. Kebakaran hebat yang terjadi pada senin 13 / 8 sore hampir menghanguskan seluruh kampung. Total 27 dari 33 rumah adat yang ada habis dilalap api bersama semua cerita dan sejarahnya.","""Saat banjir kembali kena kampung adat di bajawa, flores. Kebakaran besar yang terjadi pada senin 13 / 8 sore menghanguskan seluruh kampung. Total 27 dari 33 rumah adat yang terendam banjir bersama semua cerita dan sejajarannya.""",0.9423593282699585
Marang rene wektu acara kantor. Ana musik langsung. Menu aneka werna. Cocok yen lunga rame-rame nanging selerane beda-beda. Ramene enak.,Ke sini waktu acara kantor. Ada live musik. Menu beragam. Cocok kalau pergi ramai-ramai tapi seleranya beda-beda. Ramennya enak.,"""Di sini waktu acara kantor. Ada musik langsung. Menu beragam. Cocok kalau pergi ramai-ramai tapi selera berbeda-beda. Ramenya enak.""",0.9777233004570007
"Aku karo keluarga mangan mbengi nang panggonan iki amarga kajaba iku menu utamane batagor uga ana menu liyane. Aku mung mesen 2 menu sek akhire teka sakwise 45 menit, kuwi sakwise  kaping pirang-pirang aku takon. Seko rasane sawetara seko menu sek sakwise aku jajal lumayan enak. Sarane sakdhurunge pesen luwih apik takon ndhisik regane piro suwi orane nggawe menu kang dipesen.","Saya bersama keluarga makan malam di tempat ini karena selain menu utama batagor terdapat menu lain. Saya hanya memesan 2 menu yang akhirnya datang setelah 45 menit, itu pun setelah beberapa kali saya tanyakan. Dari segi rasa beberapa menu yang sebelumnya pernah saya coba lumayan enak. Saran sebelum memesan lebih baik tanyakan berapa lama pembuatan menu yang dipesan","""Saya dan keluarga makan malam di tempat ini karena kebetulan tempat tersebut menu utamanya batagor juga ada menu lainnya. Saya hanya memesan 2 menu yang terakhir datang setelah menunggu 45 menit, itu setelah beberapa saat saya tanya. Sekarang rasanya berbeda dari sebelumnya. Sarannya sebelum pesan lebih baik bertanya harganya berapa lama oranye membuat menu yang dipesan.""",0.9337635636329651
Paket wis ditampa. Rodok gela merga pesen werna ireng dikirim werna kuning.,Paket sudah diterima. Sedikit kecewa karena order warna hitam dikirim warna kuning.,"""Package sudah sampai. Sayang karena pesan warna hitam dikirim warna kuning.""",0.9342137575149536
"Aku saka bali, dilalah pas dolan menyang kutho bandung, pas ning sanding kantor gubernur jawa barat alias cedeke gedung sate, awakdewe disarane mangan ning bancakan merga cedek. Bar mlebu awakdewe dikeki piring saka komplong sing wis ora apik eneh, kayake karaten. Akhire awakdewe milih panganan sing awakdewe sir, lan atusan laler miber teka ngendi-ngendi merga wis kadung awakdewe ya pancet mangan. Nggilani pol.","Saya dari bali, kebetulan sedang liburan ke kota bandung, ketika sedang di dekat kantor gubernur jawa barat alias dekat gedung sate, kami di-suggest makan di bancakan karena dekat. Setelah masuk kami pun diberi piring dari kaleng yang sudah tidak bagus lagi, sepertinya berkarat. Akhirnya kami memilih makanan yang kami suka, dan ratusan lalat beterbangan ke mana mana karena sudah terlanjur kami pun tetap makan. Sangat jijik","""Saya dari bali, lalu saat berkunjung ke kutho bandung, pas di samping kantor gubernur jawa barat alias kedeknya gedung sate, kami diminta makan di bancakan karena kedek. Ketika masuk kami di beri piring dari komplang yang sudah tidak bagus lagi, kayaknya kadang. Akhirnya kami pilih makanan yang kami, dan suasana luar luar sangat dingin karena sudah terlalu kami ya makan. Menghujani pol.""",0.9183626770973206
Ndelok sinetron ae anyak waleh opomeneh nonton isu apus-apus sing diramalke.,Nonton sinetron saja mulai bosan apalagi menonton isu bohong yang diramalkan.,"""Lihat sinetron saja jutaan orang menonton isu palsu yang diramalkan.""",0.9266796112060547
Aku tuku werna-werna roti. Piliane akeh nanging rasane biasa wae. Rotine garing kaya uwis pirang-pirang dina. Ora seger. Pelayanane uga suwi. Nguciwakake.,Saya beli berbagai macam roti. Pilihannya banyak tapi rasanya biasa saja. Rotinya kering seperti sudah berhari-hari. Tidak segar. Pelayanannya juga lama. Mengecewakan.,"""Saya beli beberapa roti. Pilihan banyak tapi rasanya biasa saja. Rotinya kering seperti sudah beberapa hari. Tidak segar. Pelayanannya juga lambat. mengecewakan.""",0.9651150703430176
Aja lali ngombe banyu mineral 8 -- 10 gelas saben dinane.,Jangan lupa minum air mineral 8 -- 10 gelas per harinya.,"""Jangan lupa minum air mineral 8 - 10 gelas setiap harinya.""",0.9584952592849731
"Panggonane sing apik ing cedak ndhuwur bukit, bisa ndhelok pemandangan kutha saka ndhuwur.","Tempatnya yang indah di dekat atas bukit, bisa lihat pemandangan kota dari atas.","""Tempat yang indah di atas bukit, bisa melihat pemandangan kota dari atas.""",0.9627258777618408
"Numpak grab, mase crita sing wingi kena balangan watu ing dalan.Juanda pas badha jebule anake kancane","Naik grab, abangnya cerita yang kemarin kena lemparan batu di jalan.Juanda saat lebaran ternyata anak temannya","Numpang grab, dia cerita yang kemarin terkena batu di jalan.Juanda pas mau turunnya anak temannya",0.9348688721656799
Sakkelompok mahasiswa sing bodo. Syukur aku udu mahasiswa daerah kono. Isin woy.,Sekelompok mahasiswa yang bodoh. Syukur deh gue bukan mahasiswa daerah situ. Malu woy.,"""Sekelompok mahasiswa yang bodoh. Syukur saya bukan mahasiswa daerah itu. Malu woy.""",0.9705669283866882
"Restone apik lan gede. Wektu marang rene pas mangan siang lan dina minggu rame tenan pengunjung. Panganane enak enak, gurame goreng lan sambele mantep.","Restonya bagus dan besar. Waktu ke sini saat makan siang dan hari minggu ramai sekali pengunjung. Makanannya enak enak, gurame goreng dan sambalnya mantap.","""Restonya bagus dan luas. Waktu ke sini saat makan siang dan hari Minggu sangat ramai pengunjung. Makanan enak enak, gurame goreng dan sambalnya oke.""",0.9734717011451721
"Aku klebu salah siji wong sing cukup setia karo kampung daun kat awal bukak tahun 2003 lak ora salah, kualitas panganan awite eco, ket tambah rame lan tambah mrene, panganan sing dirumantekne ora koyo biasane lan arang kading sing ngelayani kesane cuek banget, awakdewe pesen rena-rena macem panganan nanging sing teko kondisine wis anyep lan ora sekeca blas, mung panggone sing apik.","Saya termasuk salah satu orang yang cukup setia dengan kampung daun dari awal buka di tahun 2003 kalau tidak salah, kualitas makanan awalnya oke, tapi semenjak makin ramai dan makin ke sini, makanan yang disajikan tidak seperti biasanya dan terkadang pelayan terkesan cuek sekali, kita mesan beberapa jenis makanan tapi yang datang sudah dengan kondisi dingin dan tidak menarik, tempat menarik.","""Saya datang salah satu teman yang cukup setia dengan kampung daun sejak awal buka rumah tahun 2003 kalau tidak salah, kualitas makanan awalnya eco, makin ramai dan makin di dalam, makanan yang ditanam tidak seperti biasanya dan batang kayu yang melayani sangat cuek, kami pesen berbagai macam makanan tapi yang datang kondisi sudah layu dan tidak sekencang dulu, cuma tempatnya yang bagus.""",0.9293058514595032
Blanja ing Giant diskon 20% kanggo kartu kredit bca.,Belanja di Giant diskon 20% dengan kartu kredit bca.,"""Belanja di Giant diskon 20% untuk kartu kredit bca.""",0.9452144503593445
"Mas, dalan ning muara bulian anyar, lagek sesasian dibenakne, uwis rusak maneh. Sing nggarap kaya ora tenanan","Kang, jalan di muara bulian baru, baru sebulanan dibenarkan, sudah rusak lagi. Yang mengerjakan seperti tidak serius","""Pak, jalan di muara bulian baru, masih dalam proses perbaikannya, sudah rusak lagi. Yang mengerjakan tidak nyata""",0.9443798065185547
"Pancen ora enak kejebak macet, nanging luwih ora enak meneh yen kejebak masa lalu","Memang enggak enak terjebak macet, tapi lebih tidak enak lagi kalau terjebak masa lalu","Memang tidak enak terjebak macet, tetapi lebih tidak enak lagi kalau terjebak masa lalu",0.9922358989715576
"Sumpah, nyesel tenan nggawe orderan via aplikasi iki. Bisa-bisane tiket ekektronike ora ditokake. Lan proses konfirmasine suwi. Sakdurunge uwis ngalami babagan sing meh pada ing aplikasi sebelah, nanging layanane cepet tenan langsung wenehi solusi. Ora kudu nganti telepon layanan pelanggan ping 4.","Sumpah, menyesal sekali bikin orderan via aplikasi ini. Bisa-bisanya e - ticket tidak issued. Dan proses konfirmnya lama. Sebelumnya pernah mengalami hal yang hampir sama di aplikasi sebelah, tetapi pelayanannya cepat sekali langsung kasih solusi. Tidak harus sampai telpon layanan pelanggan 4 kali.","""Sumpah, menyesal banget bikin orderan via aplikasi ini. Bisa-bisanya tiket ekstra digital tidak ditkanam. Dan proses konfirmasinya lama. Sebelum sudah mengalami mengenai yang hampir di aplikasi sebelah, namun layanan cepat sekali langsung memberikan solusi. Tidak harus sampai telepon layanan pelanggan selama 4.""",0.9411525130271912
"Uwis aku kirim pesen langsunge, tulung ndang dicek","Sudah saya kirim pesan langsungnya, tolong segera dicek","""Sudah saya kirim order, tolong dicek""",0.9243620038032532
"Aku nglakoni 5 transaksi ning tanggal 22 juni, kabeh ditolak nyatane kesuda saka rekening sampek 7 yuta, saka 5 transaksi lagek 3 transaksi sing dibalekne.","Saya melakukan 5 transaksi pada tanggal 22 juni, smuanya decline nyatanya terdebit dari rekening hampir 7 juta, dari 5 transaksi baru 3 transaksi yang dikembalikan.","""Saya melakukan 5 transaksi pada tanggal 22 juni, semuanya ditolak faktanya sampai 7 juta, dari 5 transaksi berulang 3 transaksi yang ditolak.""",0.9255505204200745
Mayoritas sing nganggo hak pilih ing pemilihan gubernur uwis nentukake pilian.,Mayoritas pengguna hak pilih di pemilihan gubernur telah menentukan pilihan.,"""Mayoritas pemilih pada pemilihan gubernur telah membuat pilihan.""",0.9219035506248474
Wis ngenteni jne tibake dee tekane sesuk. Aku pengen nesu,Sudah menunggu jne ternyata dia datangnya besok. Ingin aku marah,"""Tadi menunggu jne tiba mereka bilang besok. Aku mau marah""",0.905886709690094
"Spotify rumit, kudu nganggo administrasi wulanan mbarang","Spotify ribet, pakai ada administrasi bulanan segala","Spotify bikin ribet, harus pakai berlangganan bulanan",0.9173865914344788
"Pengen mangan oreo wae ribet tenan, mesti diputer - dijilat - dicelupake","Mau makan oreo aja ribet banget sih, mesti diputer - dijilat - dicelupkan","""Ingin makan oreo saja ribet sekali, pasti dimain-main - dijilat - dicelupin""",0.9088892340660095
"Ngapuro, udu mung nomerku sing kaya ngono, aku takon kabeh sing nganggo ing daerah kono, ngomongake babagan sing pada, isih uga ora gelem ngaku uga yen tenan sinyale sing elek","Maaf, bukan nomer saya saja yang begitu, saya tanya semua yang pakai di daerah situ, mengatakan hal yang sama, masih tidak mau ngaku juga kalau memang sinyalnya yang jelek","""Bukan cuma nomor saya yang seperti itu, saya tanya semua yang di daerah itu, bilang mengenai apa, masih juga tidak mau mengaku kalau benar sinyal yang jelek""",0.9310787320137024
"Kisaran siare tulung diambakake, amarga akeh daerah sing hurung isa nikmati siaran net. Matur suwun.","Jangkauan siarnya tolong diperluas, karena banyak daerah yang belum bisa menikmati siaran net. Terima kasih.","""Permintaan siar tolong diwujudkan, karena banyak daerah yang belum bisa menikmati siaran net. Terima kasih.""",0.9557160139083862
"Kok isa ditokne bangunan ing dhuwur kali, ing dalan saka rumah sakit menyang pasar Ciroyom, aneh.","Kok bisa dibiarkan bangunan di atas sungai, di jalan dari rumah sakit menuju pasar Ciroyom, aneh.","""Kok bisa diletakkan bangunan di atas bukit di dekat stasiun, di jalan dari rumah sakit ke pasar Ciroyom, aneh.""",0.9541544914245605
"Krungu lambe saka lambe soal restoran iki, saking penasaran, aku jajal marani. Nanging sayange, lak menurutku biasa ae, ora kaya sing diceritakne wong-wong. Rasane ya biasa-biasa ae, ora sumbut karo regane. Kaya masakan sing tas sinau.","Dengar dari mulut ke mulut tentang restoran ini, saking penasaran, saya coba untuk berkunjung. Tapi sayang, kalau menurut saya, tidak seperti apa yang banyak diceritakan orang. Rasanya biasa-biasanya saja, tidak sesuai saja dengan harganya. Seperti masakan yang baru belajar.","""Tentang panjangnya dari lambe soal restoran ini, dari penasaran, saya coba ke sana. Namun sayangnya, kalau menurut saya biasa saja, tidak seperti yang diceritakan orang-orang. Rasanya ya biasa-biasa saja, tidak bersentuhan dengan harganya. Seperti masakan yang tabu.""",0.9347482323646545
Iphone iki. Kamerane peteng wassalam elek banget ora isa diandalake banget yen males nggawa kamera.,Iphone ini. Kamera gelapnya wassalam jelek banget tidak bisa diandalkan banget kalau malas bawa kamera.,"""Iphone ini. Kamernya bawaan wassalam jelek sekali tidak bisa diandalkan banyak kalau malas pakai kamera.""",0.9445891976356506
"Yen ora nduwe dhuwit kanggo tuku komik nanging uga pengen jagongan, teka bae marang rene. Koleksi komike komplit. Panganan ombenae sabenere mung fasilitas tambahan, nanging cukup lumayan. Regane uga murah khas mahasiswa.","Kalau tidak punya uang buat beli komik tapi juga ingin nongkrong, datang saja ke sini. Koleksi komiknya lengkap. Makanan minumannya sebenrnya hanya fasilitas tambahan, tapi cukup lumayan. Harganya juga murah khas mahasiswa.","""Kalau tidak punya uang buat beli komik tapi juga ingin berkumpul, datang saja ke sini. Koleksi komiknya lengkap. Makanan ombre-ombrenya setiap kali sama, fasilitas tambahan sih, cukup lumayan. Harganya juga murah khas mahasiswa.""",0.9493091702461243
"Aduh pak kok seolah-olah manas-manasi kubu sisih seh? Ojo to pak, iku mengko deweke kabeh tambah cemburu, iren, pegel, nyinyir, mutung kayak bocah cilik, nesu-nesu ora jelas jluntrunge lan tambah bosok ae utek lan atine.","Aduh pak kok seolah-olah memanas - manasi kubu sebelah sih? Jangan dong pak, itu nanti mereka tambah cemburu, iri, dengki, nyinyir, ngambek kayak anak kecil, marah-marah tidak jelas juntrungannya dan makin busuk saja otak dan hatinya.","""Jauh deh pak kok seolah-olah saling memaki kubu sisi ya? Jangan to pak, itu nanti dia semua makin cemburu, iri, jijik, menyindir, gaduh kayak anak kecil, untu-untu tidak jelas tujuan dan lebih buruknya makin terperangkap dan terperangkapnya.""",0.9084171652793884
"Rekomendasi bangetlah. Cappucinone ketagihan, rega miring, lan valet parkir mbayar sakikhlase. Teka pas arep maghrib mesti luwih seru suwasanane.","Rekomendasi bangetlah. Cappuccinonya ketagihan, harga miring, dan valet parkir bayar seikhlasnya. Datang pas menjelang maghrib pasti lebih seru suasananya.","""Rekomendasi bangetlah. Cappucininya ketagihan, harga murah, dan valet parkir bayar sewa saja. Datang pas mau maghrib pasti lebih seru suasana nya.""",0.9411333799362183
Oke bos masiyo hape ujug-ujug ngehank dewe sedina,"Oke bos, walau handphone tiba-tiba ngehank sendiri selama sehari",Oke bos hari ini hape tiba-tiba ngehank dia selama seharian,0.9316286444664001
Panggonan mangan kanthi suasana alam iki paling pas kanggo acara karo pasangan utawa karo kaluwarga. Panganane enak lan regane uga cukup kajangkau,Tempat makan dengan suasana alam ini paling tepat untuk acara dengan pasangan atau dengan keluarga. Makanannya enak dan harga juga cukup terjangkau,"""Tempat makan dengan suasana alam ini sangat cocok untuk acara bersama pasangan atau dengan keluarga. Makanan enak dan harganya juga cukup terjangkau""",0.9688398241996765
Yakin kuwi ikhlas? Tulus? Kuwi udu pencintraan tok ya?,Yakin itu ikhlas? Tulus? Bukannya itu hanya pencitraan saja ya?,Yakin itu ikhlas? Tulus? Itu bukan cinta sejati ya?,0.9377756714820862
"Aku melu lomba blog cinta rupiah bank indonesia - net media lan uwis nyubmit artikel nang 22 desember 2017 kepungkur, nanging sampek saiki status artikelku isih unpublished. Nyuwun tulung dijelasne.","Saya mengikuuti lomba blog cinta rupiah bank indoneisa - net media dan sudah men - submit artikle pada 22 desember 2017 lalu, tapi sampai sekarang status artikel saya masih unpublished. Mohon penjelasannya.","""Saya ikut lomba blog cinta rupiah bank indonesia - net media dan sudah submit artikel pada 22 december 2017 terbilang, namun sampai sekarang status artikel saya masih unpublished. Mohon tolong dijelaskan.""",0.9446450471878052
"Kafe iki nyediakne panganan tradisional bergaya kafe cah nom. Liyane panggon sing nyaman, rega kelebu mirah lan kejangkau","Kafe ini menyediakan makanan tradisional bergaya kafe anak muda. Selain tempat yang nyaman, harga terbilang murah dan terjangkau","""Kafe ini menyediakan makanan tradisional bergaya kafe hawai. Selain tempat yang nyaman, harga terbilang murah dan terjangkau""",0.964652419090271
"Stasiun tv owol, ora konsisten, nguciwokake panyengkuyunge persib - persiba, ora ndhuwe welas asih marang manungsa! Owol, lan cupu!","Stasiun tv payah, tidak konsisten, mengecewakan pendukung persib - persiba, tidak berprikemanusiaan! Payah, dan cupu!","""Stasiun tv owol, tidak konsisten, mengecewakan penayangan persib - persiba, tidak ada belas kasih kepada manusia! Owol, dan cupu!""",0.9261239767074585
"Panggone nyaman lan kesane adem. Satene uga enak lan ana menu liyane maneh ning panggon iki, ora mung sate","Tempatnya nyaman dan berkesan adem. Satenya juga enak dan ada menu lainnya lagi di tempat ini, tidak hanya sate","""Tempatnya nyaman dan suasananya adem. Satannya juga enak dan ada menu lain juga di tempat ini, tidak hanya sate""",0.9591946601867676
"Pemandangane apik kanggo foto-foto, hawane sejuk, panganane rasane enak. Rega uga kajangkau. Mantep.","Pemandangannya bagus untuk foto-foto, udaranya sejuk, makanannya rasanya enak. Harga juga terjangkau. Mantap.","""Pemandangannya bagus untuk foto-foto, udaranya sejuk, makanannya rasanya enak. Harga juga terjangkau. Mantap.""",0.9904213547706604
Adikku seneng banget brownis primarasa,Adikku sangat suka brownis primarasa,Adikku suka banget brownis primarasa,0.9537431597709656
Akeh klambi lan celono sing didol ning matahari mal,Banyak baju dan celana yang dijual di matahari mal,Banyak baju dan celana yang didol di matahari mal,0.964352011680603
"Minimal internetku pedhot dumadakan, 1 omah nganggo simpati kabeh semono uga ora isa nyambung internet","Minimal internet saya putus tiba-tiba, 1 rumah pakai simpati semua begitu juga tidak bisa connect internet","""Minimal internetnya tidak mau dijawab, 1 rumah pake simpati semua juga tidak bisa terhubung internet""",0.9187930822372437
Kaskus pancen kerep menehi informasi sing menarik lan paling anyar,Kaskus memang sering memberikan informasi yang menarik dan terbaru,Kaskus memang sering memberi informasi yang menarik dan terbaru,0.9953546524047852
"Aku paling ora seneng kuwi, yen nyepaki pemilu, suasane tansah panas.","Saya paling tidak suka itu, kalau mendekati pemilu, suasananya selalu memanas.","""Aku paling tidak suka itu, kalau menyangkut pemilu, suasananya selalu panas.""",0.9615342617034912
"Lumayan nyesel karo kaputusan mlebu jurusan film, pengen mlebu seni rupa sakasline. Nanging ragu karo bakar sing didhuweni.","Agak menyesal dengan keputusan masuk jurusan film, ingin masuk seni rupa sebenarnya. Tapi ragu dengan bakat yang dimiliki.","""Kadang menyesal dengan keputusan masuk jurusan film, ingin masuk seni rupa aslinya. Tetapi ragu dengan bakar yang diberikan.""",0.9427421689033508
"Rasa bumbu sega gorenge ora seenak mbiyen maneh, cemplang lan luwih asin. Kudu ana sing ngontrol kualitas rasa ben kualitas tetep siyaga.","Rasa bumbu nasi gorengnya tidak seenak dulu lagi, terkesan hambar dan lebih asin. Perlu ada pengontrol kualitas rasa agar kualitas tetap terjaga.","""Rasa bumbu nasi gorengnya tidak sesegar dulu lagi, lebih asin. Harus ada yang mengontrol kualitas rasa agar kualitas tetap terjaga.""",0.9552796483039856
"Sesuai rekomendasi, aku njajal mie goreng spesial lan rasane menurutku biasa banget ae lan kurang cocok ning ilat","Sesuai rekomendasi, saya mencoba mie goreng special dan rasanya menurut saya sangat biasa saja dan kurang cocok di lidah","Sesuai rekomendasi, aku mencoba mie goreng spesial dan rasanya menurutku biasa saja dan kurang cocok di lidah",0.9827800989151001
"Baksone enak kanggo dipangan, panggonane resik penyajiane panganan bakso sek caraku beda. Enak banget deh","Baksonya enak buat di makan, tempat bersih penyajian makanan bakso yang menurut saya beda. Enak banget deh","""Bakso enaknya buat dimakan, tempatnya bersih penyajian makanan bakso yang cara penyajiannya beda. Enak banget deh""",0.957410991191864
Pelakune aja diserahake karo pak polisi. Kubur urip-urip bae.,Pelakunya jangan diserahkan sama pak polisi. Kubur hidup-hidup saja.,"""Pelakunya jangan dilepaskan sama pak polisi. Kubur hidup-hidup biar.""",0.939375102519989
"Nggelakne banget, aku pesen tiket lan uwis tak bayar, padahal wektu iku urung kadaluwarsa pas aku transfer, nanging nganti saiki urung dikeki kode bookinge, malah dikeki notifikasi uwis kadaluwarsa, banjur duwite mlayune neng ngendi, pas aku hubungi liwat email gur ditanggepi pisan wae.","Sangat mengecewakan, saya pesan tiket dan sudah saya bayar, padahal waktu itu belum kadaluarsa pas saya transfer, tapi sampai sekarang belum dikasih kode bookingnya, malah dikasih notifikasi sudah kadaluarsa, lalu uangnya larinya ke mana, pas saya hubungi lewat email hanya ditanggapi sekali saja.","""Begalaka sekali, saya order ticket dan sudah saya bayar, padahal waktu itu belum kadaluwarsa saat saya transfer, tapi sampai sekarang belum dapat kode bookinya, malah mendapat notifikasi sudah kadaluwarsa, kemudian berapa kali saya bertanya ke mana, pas saya hubungi lewat email dia cuma dibalas sekali saja.""",0.9414279460906982
"Lho nemene jne! Aku nelpon ora diangkat, tweet ora dibales, email ora dibales, pesen ora dibales!","Loh parahnya jne! Saya nelepon tidak diangkat, tweet tidak dibalas, email tidak dibalas, pesan tidak dibalas!","""Lho nemannah jne! Saya telepon tidak diangkat, tweet tidak dibalas, email tidak dibalas, pesen tidak dibalas!""",0.9509934782981873
"Gela rasane karo pelayanan sing diwenehi hotel bintang papat iki. Pas aku nginep ning hotel iku, aku entuk perlakuan kurang ngenakne saka pelayan sing ana. Ditambah maneh karo jeding e sing ora ana tisune. Padahal regane lumayan larang. Nanging ora sesuai karo pelayanan sing diwenehne.","Kecewa rasanya dengan pelayanan yang diberikan hotel bintang empat ini. Saat saya menginap di hotel itu, saya mendapat perlakuan kurang mengenakkan dari pelayan yang ada. Ditambah lagi dengan kamar mandi yang tidak ada tisunya. Padahal harganya lumayan mahal. Tapi tidak sesuai dengan pelayanan yang diberikan.","""Susah rasanya dengan pelayanan yang diberikan hotel bintang lima ini. Pas saya menginap di hotel iku, saya dapat perlakuan kurang menyenangkan dari pelayan yang ada. Ditambah lagi dengan suara bising yang tidak ada tisunya. Padahal harganya lumayan mahal. Tetapi tidak sesuai dengan pelayanan yang diberikan.""",0.9687461256980896
"Saka mambengi kok ora iso dienggo, layanan indosat kok kaya ngene. Ndaftar extra 2 gb 10 ewu ora isa-isa, eman-eman pulsaku malah entek ora isa dienggo apa-apa.","Dari semalam kok tidak bisa dipakai, layanan indosat kok kayak gini. Daftar extra 2 gb 10 ribu tidak bisa-bisa, sia-sia pulsa saya malah habis tidak dipakai apa-apa.","""Dari tadi pagi kok tidak bisa dipakai, layanan indosat kok kayak begini. Daftar extra 2 gb 10 ribuan tidak bisa-bisa, sayang pulsa saya malah habis tidak bisa dipakai apa-apa.""",0.9618116021156311
"Panggonane lumayan asik, parkiran kasusun rapi. Gabungan sing aneh nanging enak, steak dikancani mi tak tak pedes banget. Hm.","Tempatnya lumayan asik, parkiran di susun rapi. Perpaduan yang aneh tapi enak, steak ditemani mi tak tak super pedas. Hm.","""Tempatnya lumayan asik, parkirnya tersusun rapi. Gabungan yang aneh tapi enak, steak ditemani mi saya ambil pedas banget. Hm.""",0.9491053819656372
"Koyoke isuk iki macet banget yo, wis tur ning bis luwih saka sejam, nanging ora sampek-sapek yok an.","Kayaknya pagi ini macet banget ya, sudah tur di bus lebih dari sejam, tetapi tidak sampai-sampai juga.","""Sepertinya pagi ini macet banget ya, sudah dua kali naik bis lebih dari satu jam, tapi tidak sampai-sampai ya.""",0.9264558553695679
"Aku pegel kat februari ditelpon mben dina ditelpon saka mnc tv. Aku ora tau langganan, aku ping bolak-balik nglarifikasi.","Saya kesal sejak februari ditelpon tiap hari di telpon dari mnc tv. Saya tidak pernah langganan, saya puluhan kali klarifikasi.","""Saya sakit hati kat februari ditelpon mben hari ini ditelpon dari mnc tv. Saya tidak tau langganan, saya berapa kali bolak-balik mengklarifikasi.""",0.929772138595581
Kemeruh banget to kowe mat. Ora usah sok-sokan ngekeki ceramah barang. Ceramahmu iku sesat.,Sok tahu banget sih lu mat. Tidak usah sok-sokan beri ceramah segala. Ceramah kamu sesat.,"""Terlalu boso mat. Jangan usah sok-sokan ngobligasi ceramah barang. Ceramahmu itu kosong.""",0.9088543653488159
Bakso nganggo ceker utawa sikil pithik yaiku sensasi sing enak tenan. Enak banget pokoke kajaba bakso isih akeh menu liyane. Pokoke dianjurake tenan,Bakso dengan ceker atau kaki ayam merupakan sensasi yang menakjubkan. Enak banget deh pokoknya selain bakso masih banyak menu yang lain. Pokoknya direkomendasikan banget deh,"""Bakso pakai ceker atau daging ayam merupakan sensasi yang enak sekali. Enak sekali pokoknya. Selain bakso masih ada beberapa menu lain. Pokoknya dianjurkan banget""",0.9477645754814148
"Xiaomi, samsung, gumantung si kowe pengin tipe apa lan jumbuh biaya sing kowe duwe, takok-takok wae menyang panggonan sing dodol hpne","Xiaomi, samsung, tergantung sih kamu mau tipe apa dan sesuai biaya yang kamu punya, tanya-tanya aja ke tempat yang jual hpnya","""Xiaomi, samsung, tergantung kamu mau tipe apa dan sebesar biaya yang kamu punya, nongkrong saja ke tempat yang jual ponselnya""",0.9462212920188904
"Panggon parkir kesempiten, sampek mobil kudu dititipne nyang lahan parkir sing ana ning sebrang hotel.","Tempat parkir terlalu sempit, sampai mobil harus dititipkan ke lahan parkir yang ada di sebrang hotel.","""Tempat parking terasa sempit, sampai mobil harus ditiup ke lahan parkir yang ada di sebelah hotel.""",0.950261116027832
"Merga skate park iki diubengi panggon klumpukan sing asyik, aku rasane ora bakal isa krasa waleh.","Karena skate park ini dikelilingi tempat berkumpul yang asik, saya merasa tidak akan pernah merasa bosan.","""Nambah skate park ini disayai spot-spot asyik, aku rasanya tidak akan bisa kasaa baik.""",0.8994016647338867
Aku uwis lapor marang email mandiricare.co.id,Saya sudah lapor ke email mandiricare.co.id,"""Saya sudah laporkan ke email mandiricare.co.id""",0.9605695009231567
Aku uwis ndhuwe kode akses lan pin.,Saya sudah punya kode akses dan pin.,"""Saya sudah punya kode akses dan pin.""",0.9617031216621399
